threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.5,21,0.9523809523809523,0.9642857142857143,0.9481481481481482,0.989795918367347,1.0,0.9285714285714286,0.9629629629629629,0.0,7,0,1,13,fault_pre_all,fault,pre_all,compact13,13,random_forest_balanced_depth3,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,21,0.8571428571428571,0.8928571428571428,0.851764705882353,1.0,1.0,0.7857142857142857,0.88,0.0,7,0,3,11,fault_pre_all,fault,pre_all,compact13,13,extra_trees_balanced_depth3,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,17,0.5882352941176471,0.5,0.37037037037037035,0.5,0.5882352941176471,1.0,0.7407407407407407,1.0,0,7,0,10,fault_pre_all,fault,pre_all,compact13,13,dummy_most_frequent,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8785714285714286,0.8785714285714286,0.8142857142857143,0.9,0.9,0.9,0.14285714285714285,6,1,1,9,fault_pre_all,fault,pre_all,compact13,13,logistic_balanced,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8571428571428572,0.8712121212121212,0.9714285714285715,0.8333333333333334,1.0,0.9090909090909091,0.2857142857142857,5,2,0,10,fault_pre_all,fault,pre_all,compact13,13,random_forest_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8785714285714286,0.8785714285714286,0.9142857142857141,0.9,0.9,0.9,0.14285714285714285,6,1,1,9,fault_pre_all,fault,pre_all,compact13,13,extra_trees_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,19,0.6842105263157895,0.5,0.40625,0.5,0.6842105263157895,1.0,0.8125,1.0,0,6,0,13,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.6842105263157895,0.6346153846153846,0.6346153846153846,0.6666666666666667,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5,3,3,3,10,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.7368421052631579,0.6282051282051282,0.6360153256704981,0.6923076923076923,0.75,0.9230769230769231,0.8275862068965517,0.6666666666666666,2,4,1,12,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.7368421052631579,0.6730769230769231,0.6801346801346801,0.782051282051282,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.5,3,3,2,11,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.5789473684210527,0.5,0.36666666666666664,0.5,0.5789473684210527,1.0,0.7333333333333333,1.0,0,8,0,11,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,2,fold,78.0,19,1|2|3|5|6|7|8|9|11|12|13|15|16|18|19|20|21|23|25|26|27|29|30|31|32,4|10|14|17|22|24|28,0
0.5,19,0.7368421052631579,0.7386363636363636,0.7338935574229692,0.7159090909090908,0.8,0.7272727272727273,0.7619047619047619,0.25,6,2,3,8,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,2,fold,78.0,19,1|2|3|5|6|7|8|9|11|12|13|15|16|18|19|20|21|23|25|26|27|29|30|31|32,4|10|14|17|22|24|28,0
0.5,19,0.7368421052631579,0.7386363636363636,0.7338935574229692,0.7840909090909091,0.8,0.7272727272727273,0.7619047619047619,0.25,6,2,3,8,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,2,fold,78.0,19,1|2|3|5|6|7|8|9|11|12|13|15|16|18|19|20|21|23|25|26|27|29|30|31|32,4|10|14|17|22|24|28,0
0.5,19,0.7368421052631579,0.7556818181818181,0.7368421052631579,0.7840909090909091,0.875,0.6363636363636364,0.7368421052631579,0.125,7,1,4,7,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,2,fold,78.0,19,1|2|3|5|6|7|8|9|11|12|13|15|16|18|19|20|21|23|25|26|27|29|30|31|32,4|10|14|17|22|24|28,0
0.5,21,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,1.0,0.8,1.0,0,7,0,14,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,3,fold,76.0,21,2|4|5|6|7|8|9|10|12|13|14|15|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32,1|3|11|16|21,0
