threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.5,14,0.7857142857142857,0.7857142857142857,0.7846153846153847,0.7346938775510204,0.75,0.8571428571428571,0.8,0.2857142857142857,5,2,1,6,task_pre_all,task,pre_all,compact13,13,logistic_balanced,3,fold,58.0,14,1|2|3|4|5|6|7|8|9|13|15|16|17|18|19|20|21|23|24|25|26|27|30|32,11|12|14|22|28|31,0
0.5,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,5,2,2,5,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,3,fold,58.0,14,1|2|3|4|5|6|7|8|9|13|15|16|17|18|19|20|21|23|24|25|26|27|30|32,11|12|14|22|28|31,0
0.5,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7755102040816325,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,5,2,2,5,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,3,fold,58.0,14,1|2|3|4|5|6|7|8|9|13|15|16|17|18|19|20|21|23|24|25|26|27|30|32,11|12|14|22|28|31,0
0.5,13,0.46153846153846156,0.5,0.3157894736842105,0.5,0.46153846153846156,1.0,0.631578947368421,1.0,0,7,0,6,task_pre_all,task,pre_all,compact13,13,dummy_most_frequent,4,fold,59.0,13,1|2|3|5|7|8|9|11|12|13|14|16|19|20|21|22|23|24|25|26|28|30|31|32,4|6|15|17|18|27,0
0.5,13,0.7692307692307693,0.75,0.7450980392156863,0.6428571428571428,1.0,0.5,0.6666666666666666,0.0,7,0,3,3,task_pre_all,task,pre_all,compact13,13,logistic_balanced,4,fold,59.0,13,1|2|3|5|7|8|9|11|12|13|14|16|19|20|21|22|23|24|25|26|28|30|31|32,4|6|15|17|18|27,0
0.5,13,0.8461538461538461,0.8571428571428572,0.8452380952380952,0.8571428571428572,0.75,1.0,0.8571428571428571,0.2857142857142857,5,2,0,6,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,4,fold,59.0,13,1|2|3|5|7|8|9|11|12|13|14|16|19|20|21|22|23|24|25|26|28|30|31|32,4|6|15|17|18|27,0
0.5,13,0.8461538461538461,0.8571428571428572,0.8452380952380952,1.0,0.75,1.0,0.8571428571428571,0.2857142857142857,5,2,0,6,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,4,fold,59.0,13,1|2|3|5|7|8|9|11|12|13|14|16|19|20|21|22|23|24|25|26|28|30|31|32,4|6|15|17|18|27,0
0.5,14,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,1.0,0,7,0,7,task_pre_all,task,pre_all,compact13,13,dummy_most_frequent,5,fold,58.0,14,1|3|4|5|6|7|8|9|11|12|14|15|17|18|19|20|21|22|23|25|27|28|31|32,2|13|16|24|26|30,0
0.5,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6326530612244897,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,5,2,2,5,task_pre_all,task,pre_all,compact13,13,logistic_balanced,5,fold,58.0,14,1|3|4|5|6|7|8|9|11|12|14|15|17|18|19|20|21|22|23|25|27|28|31|32,2|13|16|24|26|30,0
0.5,14,0.7857142857142857,0.7857142857142857,0.7846153846153847,0.9387755102040816,0.75,0.8571428571428571,0.8,0.2857142857142857,5,2,1,6,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,5,fold,58.0,14,1|3|4|5|6|7|8|9|11|12|14|15|17|18|19|20|21|22|23|25|27|28|31|32,2|13|16|24|26|30,0
