threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.6,38,0.7894736842105263,0.6833333333333333,0.7708333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,4,4,4,26,reference_low_overlap_hybrid,expanded154,154,logistic_balanced,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.4,38,0.7631578947368421,0.6208333333333333,0.7,0.8387096774193549,0.8666666666666667,0.8524590163934426,0.625,3,5,4,26,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.5,38,0.5789473684210527,0.5958333333333333,0.7,0.85,0.5666666666666667,0.68,0.375,5,3,13,17,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.6,38,0.5263157894736842,0.7,0.7,1.0,0.4,0.5714285714285714,0.0,8,0,18,12,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.4,38,0.7368421052631579,0.5125,0.8291666666666667,0.7941176470588235,0.9,0.84375,0.875,1,7,3,27,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.5,38,0.6052631578947368,0.75,0.8291666666666667,1.0,0.5,0.6666666666666666,0.0,8,0,15,15,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.6,38,0.2894736842105263,0.55,0.8291666666666667,1.0,0.1,0.18181818181818182,0.0,8,0,27,3,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,5,fold,147.0,0,38,1|2|3|5|6|7|8|9|10|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|31|32|33,4|11|16|19|29|30,0
0.4,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,compact13,13,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,compact13,13,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,compact13,13,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.6486486486486487,0.4543010752688172,0.5591397849462365,0.8214285714285714,0.7419354838709677,0.7796610169491526,0.8333333333333334,1,5,8,23,strict_no_overlap,compact13,13,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.6486486486486487,0.5887096774193548,0.5591397849462365,0.875,0.6774193548387096,0.7636363636363637,0.5,3,3,10,21,strict_no_overlap,compact13,13,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.6486486486486487,0.6559139784946236,0.5591397849462365,0.9090909090909091,0.6451612903225806,0.7547169811320755,0.3333333333333333,4,2,11,20,strict_no_overlap,compact13,13,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.7567567567567568,0.5188172043010753,0.5913978494623656,0.84375,0.8709677419354839,0.8571428571428571,0.8333333333333334,1,5,4,27,strict_no_overlap,compact13,13,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.7027027027027027,0.6209677419354839,0.5913978494623656,0.8846153846153846,0.7419354838709677,0.8070175438596491,0.5,3,3,8,23,strict_no_overlap,compact13,13,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.5675675675675675,0.60752688172043,0.5913978494623656,0.8947368421052632,0.5483870967741935,0.68,0.3333333333333333,4,2,14,17,strict_no_overlap,compact13,13,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.8378378378378378,0.5,0.5698924731182795,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.6216216216216216,0.5725806451612903,0.5698924731182795,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.5,3,3,11,20,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.2972972972972973,0.5134408602150538,0.5698924731182795,0.8571428571428571,0.1935483870967742,0.3157894736842105,0.16666666666666666,5,1,25,6,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.75,0.7053571428571428,0.7544642857142857,0.88,0.7857142857142857,0.8301886792452831,0.375,5,3,6,22,strict_no_overlap,compact13,13,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.6111111111111112,0.6607142857142857,0.7544642857142857,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.25,6,2,12,16,strict_no_overlap,compact13,13,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.5833333333333334,0.6875,0.7544642857142857,0.9333333333333333,0.5,0.6511627906976745,0.125,7,1,14,14,strict_no_overlap,compact13,13,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.8333333333333334,0.6696428571428572,0.8258928571428572,0.84375,0.9642857142857143,0.9,0.625,3,5,1,27,strict_no_overlap,compact13,13,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.8333333333333334,0.7589285714285714,0.8258928571428572,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.375,5,3,3,25,strict_no_overlap,compact13,13,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.6944444444444444,0.7589285714285714,0.8258928571428572,0.9473684210526315,0.6428571428571429,0.7659574468085106,0.125,7,1,10,18,strict_no_overlap,compact13,13,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.7777777777777778,0.5,0.90625,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.75,0.7946428571428572,0.90625,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.125,7,1,8,20,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.4444444444444444,0.5982142857142857,0.90625,0.9,0.32142857142857145,0.47368421052631576,0.125,7,1,19,9,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,compact13,13,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,compact13,13,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,compact13,13,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.7428571428571429,0.7453703703703703,0.7407407407407407,0.9090909090909091,0.7407407407407407,0.8163265306122449,0.25,6,2,7,20,strict_no_overlap,compact13,13,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.6,0.6527777777777778,0.7407407407407407,0.8823529411764706,0.5555555555555556,0.6818181818181818,0.25,6,2,12,15,strict_no_overlap,compact13,13,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.5428571428571428,0.6597222222222222,0.7407407407407407,0.9230769230769231,0.4444444444444444,0.6,0.125,7,1,15,12,strict_no_overlap,compact13,13,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.6571428571428571,0.5138888888888888,0.5925925925925926,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.75,2,6,6,21,strict_no_overlap,compact13,13,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.6,0.5648148148148149,0.5925925925925926,0.8095238095238095,0.6296296296296297,0.7083333333333334,0.5,4,4,10,17,strict_no_overlap,compact13,13,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.45714285714285713,0.5601851851851851,0.5925925925925926,0.8333333333333334,0.37037037037037035,0.5128205128205128,0.25,6,2,17,10,strict_no_overlap,compact13,13,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.7714285714285715,0.5,0.6481481481481481,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.5428571428571428,0.5717592592592593,0.6481481481481481,0.8235294117647058,0.5185185185185185,0.6363636363636364,0.375,5,3,13,14,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.34285714285714286,0.5740740740740741,0.6481481481481481,1.0,0.14814814814814814,0.25806451612903225,0.0,8,0,23,4,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,compact13,13,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.8235294117647058,0.6964285714285714,0.7321428571428571,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.5,3,3,3,25,strict_no_overlap,compact13,13,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.7647058823529411,0.6607142857142857,0.7321428571428571,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.5,3,3,5,23,strict_no_overlap,compact13,13,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.5882352941176471,0.6190476190476191,0.7321428571428571,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.3333333333333333,4,2,12,16,strict_no_overlap,compact13,13,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.8529411764705882,0.7142857142857143,0.8035714285714286,0.896551724137931,0.9285714285714286,0.9122807017543859,0.5,3,3,2,26,strict_no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.7647058823529411,0.7261904761904762,0.8035714285714286,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.3333333333333333,4,2,6,22,strict_no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.6176470588235294,0.7023809523809523,0.8035714285714286,0.9411764705882353,0.5714285714285714,0.7111111111111111,0.16666666666666666,5,1,12,16,strict_no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.8235294117647058,0.5,0.8630952380952381,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.7352941176470589,0.7083333333333333,0.8630952380952381,0.9130434782608695,0.75,0.8235294117647058,0.3333333333333333,4,2,7,21,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.4411764705882353,0.6607142857142857,0.8630952380952381,1.0,0.32142857142857145,0.4864864864864865,0.0,6,0,19,9,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,compact13,13,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,compact13,13,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,compact13,13,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.6451612903225806,0.6190476190476191,0.7916666666666666,0.8421052631578947,0.6666666666666666,0.7441860465116279,0.42857142857142855,4,3,8,16,strict_no_overlap,compact13,13,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.6451612903225806,0.6696428571428572,0.7916666666666666,0.8823529411764706,0.625,0.7317073170731707,0.2857142857142857,5,2,9,15,strict_no_overlap,compact13,13,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.6451612903225806,0.7202380952380952,0.7916666666666666,0.9333333333333333,0.5833333333333334,0.717948717948718,0.14285714285714285,6,1,10,14,strict_no_overlap,compact13,13,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.7741935483870968,0.5505952380952381,0.75,0.7931034482758621,0.9583333333333334,0.8679245283018868,0.8571428571428571,1,6,1,23,strict_no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.6774193548387096,0.5892857142857143,0.75,0.8181818181818182,0.75,0.782608695652174,0.5714285714285714,3,4,6,18,strict_no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.5161290322580645,0.6369047619047619,0.75,0.9090909090909091,0.4166666666666667,0.5714285714285714,0.14285714285714285,6,1,14,10,strict_no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.7741935483870968,0.5,0.7916666666666667,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.6451612903225806,0.6696428571428572,0.7916666666666667,0.8823529411764706,0.625,0.7317073170731707,0.2857142857142857,5,2,9,15,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.2903225806451613,0.5416666666666666,0.7916666666666667,1.0,0.08333333333333333,0.15384615384615385,0.0,7,0,22,2,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,expanded154,154,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,expanded154,154,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,strict_no_overlap,expanded154,154,dummy_most_frequent,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.7837837837837838,0.5349462365591398,0.5752688172043011,0.8484848484848485,0.9032258064516129,0.875,0.8333333333333334,1,5,3,28,strict_no_overlap,expanded154,154,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.7837837837837838,0.6021505376344086,0.5752688172043011,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.6666666666666666,2,4,4,27,strict_no_overlap,expanded154,154,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.7567567567567568,0.5860215053763441,0.5752688172043011,0.8666666666666667,0.8387096774193549,0.8524590163934426,0.6666666666666666,2,4,5,26,strict_no_overlap,expanded154,154,logistic_balanced,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.8108108108108109,0.4838709677419355,0.6344086021505376,0.8333333333333334,0.967741935483871,0.8955223880597015,1.0,0,6,1,30,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.8108108108108109,0.5510752688172043,0.6344086021505376,0.8529411764705882,0.9354838709677419,0.8923076923076924,0.8333333333333334,1,5,2,29,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.6486486486486487,0.5887096774193548,0.6344086021505376,0.875,0.6774193548387096,0.7636363636363637,0.5,3,3,10,21,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.4,37,0.8108108108108109,0.4838709677419355,0.7043010752688171,0.8333333333333334,0.967741935483871,0.8955223880597015,1.0,0,6,1,30,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.5,37,0.6216216216216216,0.706989247311828,0.7043010752688171,0.9473684210526315,0.5806451612903226,0.72,0.16666666666666666,5,1,13,18,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
0.6,37,0.4864864864864865,0.6263440860215054,0.7043010752688171,0.9285714285714286,0.41935483870967744,0.5777777777777777,0.16666666666666666,5,1,18,13,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,136.0,0,37,1|2|3|4|5|6|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33,7|12|14|17|26,0
