dataset,target_class,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,target_precision,target_recall,target_f1,normal_support,target_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_target_recall_std,fold_normal_fpr_std,max_group_overlap,rows_summary,normal_rows,target_rows,substation_count,target_substation_count,target_overlap_rows,target_overlap_rate,normal_collision_rows,coverage_min,coverage_median,window_policies,passes_overlap,passes_balanced_accuracy,passes_recall,passes_normal_fpr,passes_group_overlap,candidate_pass,target_policy_decision,selected_dataset_for_target,fault_final_decision,overall_decision,window_direction,window_days,core_semantics_candidate,semantic_pass,pass_reason
task_pre_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.6111111111111112,0.6038610038610039,0.5785953177257526,0.732046332046332,0.7058823529411765,0.3428571428571428,0.4615384615384615,0.5818181818181818,0.8648648648648649,0.6956521739130435,35,37,0.6571428571428571,12,23,5,32,0.1229526527257354,0.1755588026049495,0.1628822035855911,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_pre_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.6527777777777778,0.6544401544401545,0.6521739130434783,0.732046332046332,0.625,0.7142857142857143,0.6666666666666666,0.6875,0.5945945945945946,0.6376811594202898,35,37,0.2857142857142857,25,10,15,22,0.1325242363397545,0.3298476098203648,0.1749635530559412,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_pre_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.5,0.5111969111969112,0.4109090909090909,0.732046332046332,0.4923076923076923,0.9142857142857144,0.64,0.5714285714285714,0.1081081081081081,0.1818181818181818,35,37,0.0857142857142857,32,3,33,4,0.0653015950181721,0.1012643676681687,0.0782460796435951,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_pre_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.5694444444444444,0.5586872586872587,0.4860695371862767,0.6293436293436293,0.75,0.1714285714285714,0.2790697674418604,0.546875,0.945945945945946,0.693069306930693,35,37,0.8285714285714286,6,29,2,35,0.095247395379247,0.0736268861717439,0.1862629258629328,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_pre_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.5972222222222222,0.6027027027027028,0.5836490528414755,0.6293436293436293,0.56,0.8,0.6588235294117647,0.6818181818181818,0.4054054054054054,0.5084745762711864,35,37,0.2,28,7,22,15,0.0369202263212865,0.2577242716578361,0.1916629694999819,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_pre_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.5,0.5135135135135135,0.3565044687189672,0.6293436293436293,0.4929577464788732,1.0,0.660377358490566,1.0,0.027027027027027,0.0526315789473684,35,37,0.0,35,0,36,1,0.0372677996249965,0.0745355992499929,0.0,0,72,35,37,30,21,27,0.7297297297297297,0,1.0,1.0,task_pre_7d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.4,76,0.7105263157894737,0.7066202090592335,0.7072829131652661,0.7400696864111498,0.696969696969697,0.6571428571428571,0.6764705882352942,0.7209302325581395,0.7560975609756098,0.7380952380952381,35,41,0.3428571428571428,23,12,10,31,0.0203610488532796,0.1159930884727369,0.08161493571906,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.5,76,0.6842105263157895,0.6822299651567945,0.6822299651567945,0.7400696864111498,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7073170731707317,0.7073170731707317,0.7073170731707317,35,41,0.3428571428571428,23,12,12,29,0.0471287590485179,0.1618225553827001,0.08161493571906,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.6,76,0.6578947368421053,0.662020905923345,0.6578947368421053,0.7400696864111498,0.6097560975609756,0.7142857142857143,0.6578947368421053,0.7142857142857143,0.6097560975609756,0.6578947368421053,35,41,0.2857142857142857,25,10,16,25,0.1114259993824259,0.0953166012411229,0.177456838992515,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.4,76,0.6578947368421053,0.643205574912892,0.6375641966250918,0.7121951219512195,0.6956521739130435,0.4571428571428571,0.5517241379310345,0.6415094339622641,0.8292682926829268,0.723404255319149,35,41,0.5428571428571428,16,19,7,34,0.0827118739615436,0.084527349206753,0.1469888622433099,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.5,76,0.7236842105263158,0.7229965156794425,0.7224830464267084,0.7121951219512195,0.6944444444444444,0.7142857142857143,0.704225352112676,0.75,0.7317073170731707,0.7407407407407407,35,41,0.2857142857142857,25,10,11,30,0.0397731109260224,0.1316562373281738,0.094640985306437,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.6,76,0.5789473684210527,0.5951219512195123,0.5681818181818181,0.7121951219512195,0.5283018867924528,0.8,0.6363636363636364,0.6956521739130435,0.3902439024390244,0.5,35,41,0.2,28,7,25,16,0.0802455623517456,0.1391928646343976,0.1279692689158146,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.4,76,0.5921052631578947,0.5613240418118467,0.4973330488585449,0.7574912891986062,0.75,0.1714285714285714,0.2790697674418604,0.5735294117647058,0.951219512195122,0.7155963302752294,35,41,0.8285714285714286,6,29,2,39,0.0969982437833394,0.1277753129999879,0.1344500429860731,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.5,76,0.7105263157894737,0.7149825783972126,0.7105263157894737,0.7574912891986062,0.6585365853658537,0.7714285714285715,0.7105263157894737,0.7714285714285715,0.6585365853658537,0.7105263157894737,35,41,0.2285714285714285,27,8,14,27,0.0796012854070081,0.1106316184517779,0.1915705171432931,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.6,76,0.5263157894736842,0.556794425087108,0.4635294117647059,0.7574912891986062,0.4925373134328358,0.9428571428571428,0.6470588235294118,0.7777777777777778,0.1707317073170731,0.28,35,41,0.0571428571428571,33,2,34,7,0.0559454149665753,0.121205443925544,0.0851835419999919,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.4,76,0.5921052631578947,0.5947735191637631,0.592034632034632,0.6041811846689896,0.55,0.6285714285714286,0.5866666666666667,0.6388888888888888,0.5609756097560976,0.5974025974025974,35,41,0.3714285714285714,22,13,18,23,0.163380574850865,0.206071929091974,0.2606707943720369,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.5,76,0.5657894736842105,0.5745644599303136,0.5639019300991132,0.6041811846689896,0.5217391304347826,0.6857142857142857,0.5925925925925926,0.6333333333333333,0.4634146341463415,0.5352112676056338,35,41,0.3142857142857143,24,11,22,19,0.0838951911179571,0.1989533111185613,0.2341185766582992,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.6,76,0.5657894736842105,0.5766550522648084,0.5620743844944998,0.6041811846689896,0.5208333333333334,0.7142857142857143,0.6024096385542169,0.6428571428571429,0.4390243902439024,0.5217391304347826,35,41,0.2857142857142857,25,10,23,18,0.1212083508559057,0.1648083283223397,0.2668765118221501,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.4,76,0.6842105263157895,0.667595818815331,0.6607142857142857,0.6843205574912892,0.7619047619047619,0.4571428571428571,0.5714285714285714,0.6545454545454545,0.8780487804878049,0.75,35,41,0.5428571428571428,16,19,5,36,0.0975288128250609,0.1691892431568863,0.3082735739110345,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.5,76,0.6052631578947368,0.6111498257839721,0.6049896049896051,0.6843205574912892,0.5581395348837209,0.6857142857142857,0.6153846153846154,0.6666666666666666,0.5365853658536586,0.5945945945945946,35,41,0.3142857142857143,24,11,19,22,0.0839737767109892,0.2131265680022323,0.3257644071711822,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,76,,,0,0.6,76,0.5263157894736842,0.556794425087108,0.4635294117647059,0.6843205574912892,0.4925373134328358,0.9428571428571428,0.6470588235294118,0.7777777777777778,0.1707317073170731,0.28,35,41,0.0571428571428571,33,2,34,7,0.0565319527170655,0.1258756179798695,0.0782460796435951,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.4,76,0.5657894736842105,0.5306620209059233,0.4309053778080327,0.6411149825783972,0.75,0.0857142857142857,0.1538461538461538,0.5555555555555556,0.975609756097561,0.7079646017699115,35,41,0.9142857142857144,3,32,1,40,0.0494621009774814,0.0559016994374947,0.1467717619754518,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.5,76,0.618421052631579,0.6296167247386759,0.6151562772830452,0.6411149825783972,0.5625,0.7714285714285715,0.6506024096385542,0.7142857142857143,0.4878048780487805,0.5797101449275363,35,41,0.2285714285714285,27,8,21,20,0.0692773499924056,0.3127525938073617,0.3215277624728794,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_post_all,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,76,,,0,0.6,76,0.5263157894736842,0.5609756097560976,0.438884331419196,0.6411149825783972,0.4929577464788732,1.0,0.660377358490566,1.0,0.1219512195121951,0.217391304347826,35,41,0.0,35,0,36,5,0.0962751490312409,0.1925502980624819,0.0,0,76,35,41,31,22,4,0.0975609756097561,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.4,72,0.6944444444444444,0.6911196911196911,0.6884343036978757,0.7266409266409266,0.7407407407407407,0.5714285714285714,0.6451612903225806,0.6666666666666666,0.8108108108108109,0.7317073170731707,35,37,0.4285714285714285,20,15,7,30,0.0618844085384695,0.0731925054711399,0.0982333234715289,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.5,72,0.6666666666666666,0.6656370656370656,0.6656346749226006,0.7266409266409266,0.6666666666666666,0.6285714285714286,0.6470588235294118,0.6666666666666666,0.7027027027027027,0.6842105263157895,35,37,0.3714285714285714,22,13,11,26,0.0893005939982225,0.0949959719876455,0.1136889179648887,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.6,72,0.6805555555555556,0.6814671814671815,0.6804939224387421,0.7266409266409266,0.6578947368421053,0.7142857142857143,0.684931506849315,0.7058823529411765,0.6486486486486487,0.676056338028169,35,37,0.2857142857142857,25,10,13,24,0.1433430476458137,0.1783033702338087,0.1218712751625688,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.6111111111111112,0.6046332046332046,0.5851851851851851,0.6803088803088804,0.6842105263157895,0.3714285714285714,0.4814814814814814,0.5849056603773585,0.8378378378378378,0.6888888888888889,35,37,0.6285714285714286,13,22,6,31,0.0709051312348023,0.0684653196881457,0.0974608344952936,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.6527777777777778,0.6521235521235521,0.6521739130434783,0.6803088803088804,0.6470588235294118,0.6285714285714286,0.6376811594202898,0.6578947368421053,0.6756756756756757,0.6666666666666666,35,37,0.3714285714285714,22,13,12,25,0.1705593455745295,0.2037593117942273,0.1483086809752136,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.6388888888888888,0.6432432432432433,0.6317859952793077,0.6803088803088804,0.5957446808510638,0.8,0.6829268292682927,0.72,0.4864864864864865,0.5806451612903226,35,37,0.2,28,7,19,18,0.1173938538634715,0.2053959590644372,0.0804685197183274,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.5277777777777778,0.5158301158301158,0.4115384615384616,0.7266409266409266,0.6,0.0857142857142857,0.15,0.5223880597014925,0.945945945945946,0.6730769230769231,35,37,0.9142857142857144,3,32,2,35,0.0950311905938734,0.1277753129999879,0.0842541716005727,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.6805555555555556,0.6799227799227799,0.6799999999999999,0.7266409266409266,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.6842105263157895,0.7027027027027027,0.6933333333333334,35,37,0.3428571428571428,23,12,11,26,0.1573388928742171,0.1252548422625013,0.2102800206268535,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.5416666666666666,0.5525096525096524,0.4666666666666667,0.7266409266409266,0.515625,0.9428571428571428,0.6666666666666666,0.75,0.1621621621621621,0.2666666666666666,35,37,0.0571428571428571,33,2,31,6,0.0785624092947448,0.1506787364980641,0.1490711984999859,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.4,72,0.625,0.6243243243243244,0.6243478260869566,0.6054054054054053,0.6176470588235294,0.6,0.6086956521739131,0.631578947368421,0.6486486486486487,0.64,35,37,0.4,21,14,13,24,0.0909955332685617,0.1742330131092924,0.1237179148263483,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.5,72,0.5972222222222222,0.5972972972972973,0.5971445109010225,0.6054054054054053,0.5833333333333334,0.6,0.5915492957746479,0.6111111111111112,0.5945945945945946,0.6027397260273972,35,37,0.4,21,14,15,22,0.0804562880433485,0.1899919439752912,0.1237179148263483,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.6,72,0.6111111111111112,0.6123552123552123,0.6108108108108108,0.6054054054054053,0.5897435897435898,0.6571428571428571,0.6216216216216216,0.6363636363636364,0.5675675675675675,0.6,35,37,0.3428571428571428,23,12,16,21,0.0747017880833995,0.2482078621984865,0.1520830421206791,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.5694444444444444,0.561003861003861,0.520515574650913,0.5984555984555986,0.6428571428571429,0.2571428571428571,0.3673469387755102,0.5517241379310345,0.8648648648648649,0.6736842105263158,35,37,0.7428571428571429,9,26,5,32,0.0262325299699022,0.2020305089104421,0.2018277531087291,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.5555555555555556,0.5552123552123551,0.5552123552123551,0.5984555984555986,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5675675675675675,0.5675675675675675,0.5675675675675675,35,37,0.4571428571428571,19,16,16,21,0.14621851464484,0.2213853644481421,0.2577594019566544,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.5138888888888888,0.5223938223938225,0.4686907020872865,0.5984555984555986,0.5,0.8285714285714286,0.6236559139784946,0.5714285714285714,0.2162162162162162,0.3137254901960784,35,37,0.1714285714285714,29,6,29,8,0.0840846235818565,0.1908292858198935,0.1557659736552012,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.4,72,0.5,0.488030888030888,0.3769230769230769,0.6239382239382241,0.4,0.0571428571428571,0.1,0.5074626865671642,0.918918918918919,0.6538461538461539,35,37,0.9428571428571428,2,33,3,34,0.0514650566249951,0.1277753129999879,0.0785674201318386,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.5,72,0.5833333333333334,0.5861003861003862,0.5804195804195804,0.6239382239382241,0.5581395348837209,0.6857142857142857,0.6153846153846154,0.6206896551724138,0.4864864864864865,0.5454545454545454,35,37,0.3142857142857143,24,11,19,18,0.0752936323891819,0.132432115840994,0.2191108719348503,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_no_overlap,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,72,,,0,0.6,72,0.5555555555555556,0.5675675675675675,0.4621848739495798,0.6239382239382241,0.5223880597014925,1.0,0.6862745098039216,1.0,0.1351351351351351,0.238095238095238,35,37,0.0,35,0,32,5,0.044463927135674,0.0889278542713481,0.0,0,72,35,37,31,22,0,0.0,0,0.9821428571428572,1.0,task_post_7d,True,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
