dataset_id,fold,selection_strategy,selection_scope,used_test_fold_in_selection,rank,feature,coefficient,abs_coefficient,selected_for_model,selected_feature_count,train_rows,test_rows,train_positive_rows,test_positive_rows,train_groups,test_groups,group_overlap_count
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,13,p_net_delta_temperature__std,0.2985754037720728,0.2985754037720728,True,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,14,p_net_supply_temperature__min,-0.2983889469945727,0.2983889469945727,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,15,outdoor_temperature__last_1d_mean_minus_prev_6d_mean,-0.28976060916279783,0.28976060916279783,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,16,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,-0.2855230697660173,0.2855230697660173,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,17,p_net_meter_heat_power__last_minus_first,-0.26773388204685084,0.26773388204685084,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,18,p_net_meter_flow__last_1d_mean_minus_prev_6d_mean,-0.25067159127730176,0.25067159127730176,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,19,p_net_meter_heat_power__last_1d_mean_minus_prev_6d_mean,0.24165359997171318,0.24165359997171318,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20,5,fold_selected_compact13,train_fold_only,False,20,s_hc1_supply_temperature_setpoint__last_minus_first,0.24152216640010182,0.24152216640010182,False,13,40,9,11,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|24|25|26|29|5|7|8|9,23|28|3|30|4|6,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,1,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.7706713971453236,0.7706713971453236,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,2,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.7168360542876403,0.7168360542876403,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,3,p_net_supply_temperature__last_minus_first,-0.44716193285570827,0.44716193285570827,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,4,p_net_meter_flow__last_1d_std_minus_prev_6d_std,-0.42081877437991194,0.42081877437991194,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,5,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,-0.384327771017632,0.384327771017632,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,6,s_hc1_supply_temperature_error__last_minus_first,-0.35904833372511796,0.35904833372511796,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,7,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,-0.3554807960340053,0.3554807960340053,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,8,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.35283629849878007,0.35283629849878007,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,9,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.3279874939020098,0.3279874939020098,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,10,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,-0.31267471497504845,0.31267471497504845,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,11,p_return_gap__last_12h_mean_minus_prev_12h_mean,-0.31151380130743134,0.31151380130743134,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,12,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.2962276679596692,0.2962276679596692,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,13,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,-0.252209666698536,0.252209666698536,True,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,14,p_net_meter_heat_power__last_1d_std_minus_prev_6d_std,-0.252028819452591,0.252028819452591,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,15,s_hc1_supply_temperature__min,-0.23766464138241827,0.23766464138241827,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,16,s_hc1_supply_temperature_setpoint__last_minus_first,0.23309140004945633,0.23309140004945633,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,17,p_net_return_temperature__std,0.2327747891603859,0.2327747891603859,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,18,p_net_delta_temperature__last_minus_first,-0.22531439039463727,0.22531439039463727,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,19,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.22300219601745103,0.22300219601745103,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,1,fold_selected_compact13,train_fold_only,False,20,p_net_meter_heat_power__last_minus_first,-0.21201541473231264,0.21201541473231264,False,13,38,10,10,3,1|10|11|12|13|14|15|17|19|20|21|22|24|25|29|3|30|4|5|6|7|8|9,16|18|2|23|26|28,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,1,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.4357400324784302,0.4357400324784302,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,2,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.41682271657214554,0.41682271657214554,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,3,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.4055599977710379,0.4055599977710379,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,4,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.36999388274251077,0.36999388274251077,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,5,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,-0.36919884220759813,0.36919884220759813,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,6,p_hc1_return_temperature__last_minus_first,-0.36325735883222804,0.36325735883222804,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,7,p_net_return_temperature__std,0.31172343140136255,0.31172343140136255,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,8,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.28191394680714266,0.28191394680714266,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,9,p_net_meter_flow__last_1d_std_minus_prev_6d_std,-0.2815277059291889,0.2815277059291889,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,10,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.27783103757643773,0.27783103757643773,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,11,p_net_meter_heat_power__last_12h_mean_minus_prev_12h_mean,-0.2727853863140273,0.2727853863140273,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,12,s_hc1_supply_temperature__last_minus_first,-0.26173767251676594,0.26173767251676594,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,13,p_net_return_temperature__last_minus_first,-0.24836557831424738,0.24836557831424738,True,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,14,p_hc1_return_temperature__std,0.24392051569433562,0.24392051569433562,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,15,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,-0.2365435131137078,0.2365435131137078,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,16,p_net_meter_flow__last_1d_mean_minus_prev_6d_mean,-0.22822082462895682,0.22822082462895682,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,17,p_net_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.22776090381078,0.22776090381078,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,18,p_net_delta_temperature__last_1d_std_minus_prev_6d_std,0.22052249570187316,0.22052249570187316,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,19,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,-0.2204276757947191,0.2204276757947191,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,2,fold_selected_compact13,train_fold_only,False,20,p_net_return_temperature__max,0.21125973457750583,0.21125973457750583,False,13,37,11,10,3,1|10|11|12|13|14|15|16|17|18|2|20|23|24|26|28|29|3|30|4|5|6|7,19|21|22|25|8|9,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,1,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.587898773785872,0.587898773785872,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,2,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.538434365560891,0.538434365560891,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,3,p_net_meter_flow__last_1d_std_minus_prev_6d_std,-0.4177111261123017,0.4177111261123017,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,4,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.40391630104926846,0.40391630104926846,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,5,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,-0.39326972253966486,0.39326972253966486,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,6,p_return_gap__last_minus_first,0.38847821546636513,0.38847821546636513,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,7,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,-0.3646697759068816,0.3646697759068816,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,8,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.359650816615204,0.359650816615204,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,9,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.35901818471542185,0.35901818471542185,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,10,outdoor_temperature__last_minus_first,0.35591943672839044,0.35591943672839044,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,11,s_hc1_supply_temperature_error__last_minus_first,-0.33620580955186385,0.33620580955186385,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,12,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,-0.33558759723207443,0.33558759723207443,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,13,p_net_return_temperature__last_1d_std_minus_prev_6d_std,-0.32110889483915406,0.32110889483915406,True,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,14,s_hc1_supply_temperature_error__max,0.3008242689021402,0.3008242689021402,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,15,s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean,-0.29960356810801225,0.29960356810801225,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,16,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.26359928340869054,0.26359928340869054,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,17,p_hc1_return_temperature__std,0.2582842787301323,0.2582842787301323,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,18,s_hc1_supply_temperature_error__last_1d_mean_minus_prev_6d_mean,0.2436818286098538,0.2436818286098538,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,19,p_net_supply_temperature__last_minus_first,-0.2374134794097892,0.2374134794097892,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,3,fold_selected_compact13,train_fold_only,False,20,p_net_return_temperature__last_minus_first,-0.22110330637378292,0.22110330637378292,False,13,39,9,11,2,1|12|14|16|17|18|19|2|21|22|23|24|25|26|28|29|3|30|4|5|6|7|8|9,10|11|13|15|20,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,1,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.6452193027219778,0.6452193027219778,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,2,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.6016157074522174,0.6016157074522174,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,3,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,-0.4740810014343542,0.4740810014343542,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,4,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.4155450554958095,0.4155450554958095,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,5,p_net_meter_heat_power__min,-0.35419387436443334,0.35419387436443334,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,6,p_net_meter_flow__min,-0.3517284564554916,0.3517284564554916,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,7,p_hc1_return_temperature__last_1d_std_minus_prev_6d_std,-0.33742480880132697,0.33742480880132697,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,8,p_net_return_temperature__min,-0.3363590931267879,0.3363590931267879,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,9,s_hc1_supply_temperature_setpoint__last_12h_mean_minus_prev_12h_mean,-0.3327537577311634,0.3327537577311634,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,10,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,-0.3157227735462716,0.3157227735462716,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,11,s_hc1_supply_temperature__last_12h_mean_minus_prev_12h_mean,-0.29659090531738497,0.29659090531738497,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,12,p_net_return_temperature__std,0.2849212381350729,0.2849212381350729,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,13,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,-0.2789178554659024,0.2789178554659024,True,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,14,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,-0.27298740276192,0.27298740276192,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,15,p_net_power_flow_ratio__min,-0.25382973778775253,0.25382973778775253,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,16,p_net_meter_flow__last_1d_std_minus_prev_6d_std,-0.24872992061794305,0.24872992061794305,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,17,p_return_gap__last_6h_mean_minus_prev_6h_mean,-0.2370244319309855,0.2370244319309855,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,18,p_net_supply_temperature__last_minus_first,-0.234710653498546,0.234710653498546,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,19,outdoor_temperature__last_minus_first,0.20955577752362078,0.20955577752362078,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,4,fold_selected_compact13,train_fold_only,False,20,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.20934535013917366,0.20934535013917366,False,13,39,9,11,2,10|11|13|15|16|18|19|2|20|21|22|23|25|26|28|29|3|30|4|6|7|8|9,1|12|14|17|24|5,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,1,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.7912339805928434,0.7912339805928434,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,2,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.7416658241407591,0.7416658241407591,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,3,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.4229205438970772,0.4229205438970772,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
