threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.4,17,0.8235294117647058,0.8071428571428572,0.8131868131868132,0.8142857142857143,0.8181818181818182,0.9,0.8571428571428571,0.2857142857142857,5,2,1,9,fault_pre_all,fault,pre_all,compact13,13,logistic_balanced,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8785714285714286,0.8785714285714286,0.8142857142857143,0.9,0.9,0.9,0.14285714285714285,6,1,1,9,fault_pre_all,fault,pre_all,compact13,13,logistic_balanced,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.6,17,0.8235294117647058,0.8285714285714285,0.8210526315789474,0.8142857142857143,0.8888888888888888,0.8,0.8421052631578947,0.14285714285714285,6,1,2,8,fault_pre_all,fault,pre_all,compact13,13,logistic_balanced,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.4,17,0.7058823529411765,0.6428571428571428,0.6222222222222222,0.9714285714285715,0.6666666666666666,1.0,0.8,0.7142857142857143,2,5,0,10,fault_pre_all,fault,pre_all,compact13,13,random_forest_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8571428571428572,0.8712121212121212,0.9714285714285715,0.8333333333333334,1.0,0.9090909090909091,0.2857142857142857,5,2,0,10,fault_pre_all,fault,pre_all,compact13,13,random_forest_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.6,17,0.8235294117647058,0.8285714285714285,0.8210526315789474,0.9714285714285715,0.8888888888888888,0.8,0.8421052631578947,0.14285714285714285,6,1,2,8,fault_pre_all,fault,pre_all,compact13,13,random_forest_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.4,17,0.6470588235294118,0.5714285714285714,0.5096153846153846,0.9142857142857141,0.625,1.0,0.7692307692307693,0.8571428571428571,1,6,0,10,fault_pre_all,fault,pre_all,compact13,13,extra_trees_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8823529411764706,0.8785714285714286,0.8785714285714286,0.9142857142857141,0.9,0.9,0.9,0.14285714285714285,6,1,1,9,fault_pre_all,fault,pre_all,compact13,13,extra_trees_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.6,17,0.7058823529411765,0.7285714285714285,0.7058823529411765,0.9142857142857141,0.8571428571428571,0.6,0.7058823529411765,0.14285714285714285,6,1,4,6,fault_pre_all,fault,pre_all,compact13,13,extra_trees_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.4,19,0.6842105263157895,0.5,0.40625,0.5,0.6842105263157895,1.0,0.8125,1.0,0,6,0,13,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.6842105263157895,0.5,0.40625,0.5,0.6842105263157895,1.0,0.8125,1.0,0,6,0,13,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.6,19,0.6842105263157895,0.5,0.40625,0.5,0.6842105263157895,1.0,0.8125,1.0,0,6,0,13,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.4,19,0.6842105263157895,0.5897435897435898,0.5928571428571429,0.6666666666666667,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.6666666666666666,2,4,2,11,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.6842105263157895,0.6346153846153846,0.6346153846153846,0.6666666666666667,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5,3,3,3,10,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.6,19,0.6842105263157895,0.6346153846153846,0.6346153846153846,0.6666666666666667,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5,3,3,3,10,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.4,19,0.7368421052631579,0.5833333333333334,0.5622119815668203,0.6923076923076923,0.7222222222222222,1.0,0.8387096774193549,0.8333333333333334,1,5,0,13,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.7368421052631579,0.6282051282051282,0.6360153256704981,0.6923076923076923,0.75,0.9230769230769231,0.8275862068965517,0.6666666666666666,2,4,1,12,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.6,19,0.631578947368421,0.5961538461538461,0.5907692307692307,0.6923076923076923,0.75,0.6923076923076923,0.72,0.5,3,3,4,9,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.4,19,0.6842105263157895,0.5,0.40625,0.782051282051282,0.6842105263157895,1.0,0.8125,1.0,0,6,0,13,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
0.5,19,0.7368421052631579,0.6730769230769231,0.6801346801346801,0.782051282051282,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.5,3,3,2,11,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,1,fold,78.0,19,1|2|3|4|5|10|11|12|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32,6|7|8|9|13|25,0
