check_name,dataset,feature_set,model,threshold,reported_balanced_accuracy,recomputed_balanced_accuracy,reported_macro_f1,recomputed_macro_f1,pass,note
metric_recompute,task_no_overlap,compact13,random_forest_balanced_depth3,0.5,0.6521235521235521,0.6521235521235521,0.6521739130434783,0.6521739130434783,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,compact13,random_forest_balanced_depth3,0.6,0.6432432432432433,0.6432432432432433,0.6317859952793077,0.6317859952793077,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,dummy_most_frequent,0.4,0.5,0.5,0.3394495412844037,0.3394495412844037,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,dummy_most_frequent,0.5,0.5,0.5,0.3394495412844037,0.3394495412844037,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,dummy_most_frequent,0.6,0.5,0.5,0.3394495412844037,0.3394495412844037,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,extra_trees_balanced_depth3,0.4,0.48803088803088807,0.48803088803088807,0.3769230769230769,0.3769230769230769,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,extra_trees_balanced_depth3,0.5,0.5861003861003862,0.5861003861003862,0.5804195804195804,0.5804195804195804,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,extra_trees_balanced_depth3,0.6,0.5675675675675675,0.5675675675675675,0.46218487394957986,0.46218487394957986,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,logistic_balanced,0.4,0.6243243243243244,0.6243243243243244,0.6243478260869566,0.6243478260869566,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,logistic_balanced,0.5,0.5972972972972973,0.5972972972972973,0.5971445109010225,0.5971445109010225,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,logistic_balanced,0.6,0.6123552123552123,0.6123552123552123,0.6108108108108108,0.6108108108108108,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,random_forest_balanced_depth3,0.4,0.561003861003861,0.561003861003861,0.520515574650913,0.520515574650913,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,random_forest_balanced_depth3,0.5,0.5552123552123551,0.5552123552123551,0.5552123552123551,0.5552123552123551,True,independent recompute from saved predictions
metric_recompute,task_no_overlap,expanded154,random_forest_balanced_depth3,0.6,0.5223938223938225,0.5223938223938225,0.4686907020872865,0.4686907020872865,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,dummy_most_frequent,0.4,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,dummy_most_frequent,0.5,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,dummy_most_frequent,0.6,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,extra_trees_balanced_depth3,0.4,0.5613240418118467,0.5613240418118467,0.4973330488585449,0.4973330488585449,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,extra_trees_balanced_depth3,0.5,0.7149825783972126,0.7149825783972126,0.7105263157894737,0.7105263157894737,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,extra_trees_balanced_depth3,0.6,0.556794425087108,0.556794425087108,0.4635294117647059,0.4635294117647059,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,logistic_balanced,0.4,0.7066202090592335,0.7066202090592335,0.7072829131652661,0.7072829131652661,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,logistic_balanced,0.5,0.6822299651567945,0.6822299651567945,0.6822299651567945,0.6822299651567945,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,logistic_balanced,0.6,0.662020905923345,0.662020905923345,0.6578947368421053,0.6578947368421053,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,random_forest_balanced_depth3,0.4,0.643205574912892,0.643205574912892,0.6375641966250918,0.6375641966250918,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,random_forest_balanced_depth3,0.5,0.7229965156794425,0.7229965156794425,0.7224830464267084,0.7224830464267084,True,independent recompute from saved predictions
metric_recompute,task_post_all,compact13,random_forest_balanced_depth3,0.6,0.5951219512195123,0.5951219512195123,0.5681818181818181,0.5681818181818181,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,dummy_most_frequent,0.4,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,dummy_most_frequent,0.5,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,dummy_most_frequent,0.6,0.5,0.5,0.3504273504273504,0.3504273504273504,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,extra_trees_balanced_depth3,0.4,0.5306620209059233,0.5306620209059233,0.4309053778080327,0.4309053778080327,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,extra_trees_balanced_depth3,0.5,0.6296167247386759,0.6296167247386759,0.6151562772830452,0.6151562772830452,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,extra_trees_balanced_depth3,0.6,0.5609756097560976,0.5609756097560976,0.438884331419196,0.438884331419196,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,logistic_balanced,0.4,0.5947735191637631,0.5947735191637631,0.592034632034632,0.592034632034632,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,logistic_balanced,0.5,0.5745644599303136,0.5745644599303136,0.5639019300991132,0.5639019300991132,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,logistic_balanced,0.6,0.5766550522648084,0.5766550522648084,0.5620743844944998,0.5620743844944998,True,independent recompute from saved predictions
metric_recompute,task_post_all,expanded154,random_forest_balanced_depth3,0.4,0.667595818815331,0.667595818815331,0.6607142857142857,0.6607142857142857,True,independent recompute from saved predictions
