dataset,target_class,policy_variant,feature_set,model,feature,importance_mean,importance_std,nonzero_fold_count
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,p_return_gap__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature_error__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,36.6,7.829431652425353,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,23.8,22.106560112328648,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_minus_first,32.2,10.779610382569492,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,22.0,12.34908903522847,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,11.6,5.813776741499453,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,55.0,19.27433526739638,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,32.8,19.8292712927127,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,33.4,20.019990009987517,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,p_return_gap__last_minus_first,36.8,13.754999091239519,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,14.4,9.939818911831342,5
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,15.6,12.77888884058391,4
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature_error__last_minus_first,6.0,4.743416490252569,4
activity_no_overlap,activity,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,12.2,6.300793600809346,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.3824939973722333,0.1903346204355645,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.21820457538146595,0.1535938926902886,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_minus_first,0.40769578791566313,0.2565910783326452,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.1706187966939719,0.12126385991553865,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.30470943742213896,0.1639907006771823,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.2206986006218347,0.15592449782251178,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.2854111888385192,0.15864028968715496,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.17544989238531175,0.13264815694381002,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,p_return_gap__last_minus_first,0.09599106895364302,0.06547777053052468,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.5247654207391712,0.12683098595935433,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.43537550733427627,0.19771098716759616,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature_error__last_minus_first,0.229078649534768,0.06002293681788614,5
activity_no_overlap,activity,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.5945885802350006,0.1815037517037046,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.07851584181189537,0.0236118545212925,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.050907287001609805,0.02432572150594001,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_minus_first,0.09265425354242325,0.023977416215420516,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.05232534259557724,0.012942661051048392,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.05560027584433556,0.03000017152198683,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.14609056413173677,0.022944117542206984,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.09218580722808838,0.021970506659357562,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.11599286645650864,0.0187948393454542,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,p_return_gap__last_minus_first,0.10660336464643479,0.02756343890883875,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.04909599125385285,0.027040238541453217,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.05501832142472267,0.038569851330665275,4
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature_error__last_minus_first,0.04201641513500363,0.025028947449802254,5
activity_no_overlap,activity,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.062993623316288,0.01795933413231658,5
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,p_return_gap__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_error__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_1d_std_minus_prev_6d_std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_minus_first,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__max,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__mean,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__median,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__min,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__missing_rate,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature_setpoint__std,0.0,0.0,0
activity_no_overlap,activity,no_overlap,expanded154,lightgbm_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,15.0,9.746794344808963,5
activity_no_overlap,activity,no_overlap,expanded154,lightgbm_balanced,outdoor_temperature__last_1d_mean_minus_prev_6d_mean,1.0,1.0,3
activity_no_overlap,activity,no_overlap,expanded154,lightgbm_balanced,outdoor_temperature__last_1d_std_minus_prev_6d_std,5.0,8.972179222463181,4
