filename,local_path,github_raw_url,github_repo_url,mendeley_url,doi,status,exists,size_bytes,sha256,error
L4_combined_data.csv,05_데이터셋\SCADA\XAI4HEAT\L4_combined_data.csv,https://raw.githubusercontent.com/xai4heat/xai4heat/main/L4_combined_data.csv,https://github.com/xai4heat/xai4heat,https://data.mendeley.com/datasets/2mwc6x6kwb/1,10.17632/2mwc6x6kwb.1,exists,True,2838776,0755f80d625a76f7da110c939a92330a0d868295f936bb5bb3e013042cb8d9ab,
L8_combined_data.csv,05_데이터셋\SCADA\XAI4HEAT\L8_combined_data.csv,https://raw.githubusercontent.com/xai4heat/xai4heat/main/L8_combined_data.csv,https://github.com/xai4heat/xai4heat,https://data.mendeley.com/datasets/2mwc6x6kwb/1,10.17632/2mwc6x6kwb.1,exists,True,1836321,903ca90e3a103c50a4164df313d120fb51d0eae0111d976c6d5bb79ae2bd1403,
L12_combined_data.csv,05_데이터셋\SCADA\XAI4HEAT\L12_combined_data.csv,https://raw.githubusercontent.com/xai4heat/xai4heat/main/L12_combined_data.csv,https://github.com/xai4heat/xai4heat,https://data.mendeley.com/datasets/2mwc6x6kwb/1,10.17632/2mwc6x6kwb.1,exists,True,1835886,fd747b5926560ec251b47e7c79d709b77ce0c8e910259182e4f218e2a58c00fa,
L17_combined_data.csv,05_데이터셋\SCADA\XAI4HEAT\L17_combined_data.csv,https://raw.githubusercontent.com/xai4heat/xai4heat/main/L17_combined_data.csv,https://github.com/xai4heat/xai4heat,https://data.mendeley.com/datasets/2mwc6x6kwb/1,10.17632/2mwc6x6kwb.1,exists,True,2749896,b7d40bba0f03260ebdda81c1abadf2f603166cdbe72249ace7f8683caf1feb22,
L22_combined_data.csv,05_데이터셋\SCADA\XAI4HEAT\L22_combined_data.csv,https://raw.githubusercontent.com/xai4heat/xai4heat/main/L22_combined_data.csv,https://github.com/xai4heat/xai4heat,https://data.mendeley.com/datasets/2mwc6x6kwb/1,10.17632/2mwc6x6kwb.1,exists,True,1861382,13b797b73b67fb3a40562acbcbcdbbfbca813c11a3b4e7686930b9cf9bd8f2c6,
