dataset_id,feature,sensor,stat,coefficient_mean,coefficient_std,abs_coefficient_mean,abs_coefficient_std,rank_abs_coefficient
strict_no_event20_no_event67,outdoor_temperature__median,outdoor_temperature,median,-0.19822112635126474,0.09714035301125985,0.19822112635126474,0.09714035301125985,29
strict_no_event20_no_event67,s_hc1_supply_temperature_setpoint__std,s_hc1_supply_temperature_setpoint,std,-0.13379640119200836,0.16149633534634728,0.19358446485384379,0.04017749686428426,30
strict_no_event20_no_event67,p_net_meter_energy__std,p_net_meter_energy,std,0.1838110261651007,0.1173305186951191,0.18573957097739308,0.11347062178606984,31
strict_no_event20_no_event67,p_net_return_temperature__max,p_net_return_temperature,max,-0.01762973550370974,0.25980887516112366,0.17949316168415322,0.16618338429483506,32
strict_no_event20_no_event67,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint,mean,0.17603012458476114,0.10552359568742886,0.17603012458476114,0.10552359568742886,33
strict_no_event20_no_event67,p_net_supply_temperature__max,p_net_supply_temperature,max,0.1301137830245267,0.15765257814401973,0.1705582458714328,0.09825317815838382,34
strict_no_event20_no_event67,p_hc1_return_temperature__min,p_hc1_return_temperature,min,-0.13243548991530357,0.16356732890353587,0.16535593775544716,0.12041589235765945,35
strict_no_event20_no_event67,p_net_meter_energy__last_minus_first,p_net_meter_energy,last_minus_first,0.14714424628024825,0.11316441448648172,0.16376093981820466,0.07967693806942573,36
strict_no_event20_no_event67,p_net_meter_volume__std,p_net_meter_volume,std,0.15718687432404255,0.14173812208551018,0.16263775061074237,0.1338302644112212,37
strict_no_event20_no_event67,s_hc1_supply_temperature__std,s_hc1_supply_temperature,std,0.009945625454046541,0.1919732666387023,0.16180381496600588,0.0652057226329305,38
strict_no_event20_no_event67,p_net_supply_temperature__mean,p_net_supply_temperature,mean,0.14049709773669672,0.12549762466822553,0.15423929678613374,0.10337671907426323,39
strict_no_event20_no_event67,outdoor_temperature__std,outdoor_temperature,std,-0.05612503220190633,0.19031262720483735,0.15315778667452445,0.1040902761999878,40
strict_no_event20_no_event67,p_net_meter_energy__min,p_net_meter_energy,min,-0.15063106604586785,0.07200168090012034,0.15063106604586785,0.07200168090012034,41
strict_no_event20_no_event67,p_net_meter_energy__median,p_net_meter_energy,median,-0.15048146707041993,0.07185266387031808,0.15048146707041993,0.07185266387031808,42
strict_no_event20_no_event67,p_net_meter_energy__mean,p_net_meter_energy,mean,-0.15029916833694376,0.0718272129030529,0.15029916833694376,0.0718272129030529,43
strict_no_event20_no_event67,p_net_meter_energy__max,p_net_meter_energy,max,-0.1496915505588769,0.07158385592254071,0.1496915505588769,0.07158385592254071,44
strict_no_event20_no_event67,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint,max,-0.026048464009598697,0.16690911181625914,0.14537232292314378,0.0478582737233408,45
strict_no_event20_no_event67,p_net_meter_flow__mean,p_net_meter_flow,mean,0.12484543978261937,0.12299300250060945,0.12484543978261937,0.12299300250060945,46
strict_no_event20_no_event67,p_net_meter_flow__median,p_net_meter_flow,median,0.07558073007880202,0.16311722483387198,0.12160800564071954,0.12354008941096108,47
strict_no_event20_no_event67,p_hc1_return_temperature__max,p_hc1_return_temperature,max,0.07416187092767876,0.1391705507042181,0.11848800939699004,0.0932424827753205,48
strict_no_event20_no_event67,p_net_supply_temperature__median,p_net_supply_temperature,median,-0.0002093190699280878,0.1381840237288759,0.11510427932799483,0.050335229039634916,49
strict_no_event20_no_event67,p_net_meter_heat_power__std,p_net_meter_heat_power,std,-0.03891821821879686,0.13261752288727205,0.11423542764168934,0.05628966026557579,50
strict_no_event20_no_event67,p_net_meter_volume__last_minus_first,p_net_meter_volume,last_minus_first,0.08795641723761734,0.12491912923912603,0.10477004558318859,0.10749069704899811,51
strict_no_event20_no_event67,s_hc1_supply_temperature__median,s_hc1_supply_temperature,median,-0.08018245987786894,0.09699436824803921,0.10142790136239122,0.06771201587196406,52
strict_no_event20_no_event67,s_hc1_supply_temperature__mean,s_hc1_supply_temperature,mean,-0.10105202971539635,0.08037655614920226,0.10105202971539635,0.08037655614920226,53
strict_no_event20_no_event67,p_net_return_temperature__median,p_net_return_temperature,median,0.028948167163392602,0.12344451820882651,0.09268558094001864,0.07448337674087432,54
strict_no_event20_no_event67,p_net_return_temperature__mean,p_net_return_temperature,mean,0.04816029997052567,0.10937614469028137,0.09156623016092764,0.0661962310975343,55
strict_no_event20_no_event67,outdoor_temperature__mean,outdoor_temperature,mean,-0.02611723049117637,0.07075304223853089,0.05460089170002221,0.046174218224263784,56
strict_no_event20_no_event67,p_net_meter_volume__median,p_net_meter_volume,median,-0.03597000278976178,0.0490147814883809,0.05267539296737385,0.023481458640574077,57
strict_no_event20_no_event67,p_net_meter_volume__min,p_net_meter_volume,min,-0.03587647018696016,0.04905911609365438,0.05257856453585889,0.02366572315440859,58
strict_no_event20_no_event67,p_net_meter_volume__mean,p_net_meter_volume,mean,-0.03580908374206754,0.04899148305761493,0.05253886444980597,0.023507725605611467,59
strict_no_event20_no_event67,p_net_meter_volume__max,p_net_meter_volume,max,-0.03554247249930032,0.04879859163821935,0.05225008454585035,0.023405075651820775,60
strict_no_event20_no_event67,p_net_meter_energy__missing_rate,p_net_meter_energy,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,61
strict_no_event20_no_event67,p_net_meter_flow__missing_rate,p_net_meter_flow,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,62
strict_no_event20_no_event67,p_net_meter_heat_power__missing_rate,p_net_meter_heat_power,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,63
strict_no_event20_no_event67,p_net_meter_volume__missing_rate,p_net_meter_volume,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,64
strict_no_event20_no_event67,p_net_return_temperature__missing_rate,p_net_return_temperature,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,65
strict_no_event20_no_event67,p_net_supply_temperature__missing_rate,p_net_supply_temperature,missing_rate,-0.02159508805355103,0.031251737901176406,0.026405577687956587,0.026230473510808292,66
strict_no_event20_no_event67,outdoor_temperature__missing_rate,outdoor_temperature,missing_rate,0.0,0.0,0.0,0.0,67
strict_no_event20_no_event67,p_hc1_return_temperature__missing_rate,p_hc1_return_temperature,missing_rate,0.0,0.0,0.0,0.0,68
strict_no_event20_no_event67,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature,missing_rate,0.0,0.0,0.0,0.0,69
strict_no_event20_no_event67,s_hc1_supply_temperature_setpoint__missing_rate,s_hc1_supply_temperature_setpoint,missing_rate,0.0,0.0,0.0,0.0,70
