dataset_id,feature_set,feature,signal,stat,mean_coefficient,mean_abs_coefficient,std_coefficient
strict_no_event20,expanded154,s_hc1_supply_temperature_error__std,s_hc1_supply_temperature_error,std,-0.07017682054028827,0.07017682054028827,0.06017311319099308
strict_no_event20,expanded154,p_net_meter_energy__last_1d_mean_minus_prev_6d_mean,p_net_meter_energy,last_1d_mean_minus_prev_6d_mean,0.06995571632555,0.06995571632555,0.052265871045759166
strict_no_event20,expanded154,s_hc1_supply_temperature_setpoint__last_12h_mean_minus_prev_12h_mean,s_hc1_supply_temperature_setpoint,last_12h_mean_minus_prev_12h_mean,-0.04364786058301172,0.068502529751332,0.08162914353475902
strict_no_event20,expanded154,s_hc1_supply_temperature__max,s_hc1_supply_temperature,max,-0.046379742317246675,0.06774744313305063,0.08988151826347551
strict_no_event20,expanded154,s_hc1_supply_temperature_error__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error,last_1d_std_minus_prev_6d_std,-0.04506236292444307,0.0677109717583991,0.07454150735125374
strict_no_event20,expanded154,p_net_meter_heat_power__median,p_net_meter_heat_power,median,0.06767215086063688,0.06767215086063688,0.04997978405986658
strict_no_event20,expanded154,p_net_supply_temperature__mean,p_net_supply_temperature,mean,0.049163964625516324,0.0664967243123366,0.055944071212659534
strict_no_event20,expanded154,s_hc1_supply_temperature__std,s_hc1_supply_temperature,std,0.057129523535247285,0.06501992686244656,0.06699443300924128
strict_no_event20,expanded154,p_net_meter_heat_power__last_6h_mean_minus_prev_6h_mean,p_net_meter_heat_power,last_6h_mean_minus_prev_6h_mean,0.06468602238477852,0.06468602238477852,0.06882057406370765
strict_no_event20,expanded154,p_net_delta_temperature__last_6h_mean_minus_prev_6h_mean,p_net_delta_temperature,last_6h_mean_minus_prev_6h_mean,0.03724206066742322,0.06336564351449554,0.06973769266203125
strict_no_event20,expanded154,p_net_supply_temperature__last_12h_mean_minus_prev_12h_mean,p_net_supply_temperature,last_12h_mean_minus_prev_12h_mean,-0.01854522007419667,0.0626992737411117,0.09140421022813273
strict_no_event20,expanded154,outdoor_temperature__median,outdoor_temperature,median,0.0271786399637436,0.06091656283297066,0.07134762494441277
strict_no_event20,expanded154,p_hc1_return_temperature__last_6h_mean_minus_prev_6h_mean,p_hc1_return_temperature,last_6h_mean_minus_prev_6h_mean,-0.037556087872376326,0.06086082488648549,0.06723475392759594
strict_no_event20,expanded154,p_net_meter_heat_power__max,p_net_meter_heat_power,max,0.059471647715014474,0.059471647715014474,0.016156913669639738
strict_no_event20,expanded154,p_net_meter_volume__last_minus_first,p_net_meter_volume,last_minus_first,0.057792864567066594,0.057792864567066594,0.017628022786022386
strict_no_event20,expanded154,p_net_meter_flow__median,p_net_meter_flow,median,0.057381273925586826,0.057381273925586826,0.02013526690109167
strict_no_event20,expanded154,s_hc1_supply_temperature__median,s_hc1_supply_temperature,median,0.038372817807333655,0.057138189408578,0.06315208721266506
strict_no_event20,expanded154,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint,min,-0.056649509793617936,0.056649509793617936,0.03379155346670597
strict_no_event20,expanded154,p_net_meter_energy__std,p_net_meter_energy,std,0.05602913235067801,0.05602913235067801,0.040692016866355624
strict_no_event20,expanded154,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint,mean,0.04542870992305982,0.051986359260604006,0.04807825297837952
strict_no_event20,expanded154,p_net_meter_energy__last_minus_first,p_net_meter_energy,last_minus_first,0.050916625262831416,0.051669603578497425,0.040910975076262915
strict_no_event20,expanded154,outdoor_temperature__mean,outdoor_temperature,mean,0.029223266807770876,0.051401245186826074,0.056021570998844486
strict_no_event20,expanded154,p_net_delta_temperature__missing_rate,p_net_delta_temperature,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_meter_energy__missing_rate,p_net_meter_energy,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_meter_flow__missing_rate,p_net_meter_flow,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_meter_heat_power__missing_rate,p_net_meter_heat_power,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_meter_volume__missing_rate,p_net_meter_volume,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_return_temperature__missing_rate,p_net_return_temperature,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_supply_temperature__missing_rate,p_net_supply_temperature,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_return_gap__missing_rate,p_return_gap,missing_rate,-0.04976212446394311,0.04976212446394311,0.02919658567280328
strict_no_event20,expanded154,p_net_meter_energy__min,p_net_meter_energy,min,-0.03989863023320094,0.04795380930942625,0.05054515820394458
strict_no_event20,expanded154,p_net_meter_energy__median,p_net_meter_energy,median,-0.03978383577591103,0.04785920399831246,0.050460246739070395
strict_no_event20,expanded154,p_net_meter_energy__mean,p_net_meter_energy,mean,-0.039746431716751726,0.0478505430220713,0.05047895878946624
strict_no_event20,expanded154,p_net_meter_energy__max,p_net_meter_energy,max,-0.03954624469687945,0.04775797325785431,0.05045686928328281
strict_no_event20,expanded154,s_hc1_supply_temperature__mean,s_hc1_supply_temperature,mean,-0.0024503976703827866,0.04435517014468278,0.056202729713363875
strict_no_event20,expanded154,p_net_return_temperature__mean,p_net_return_temperature,mean,0.027179542606385228,0.04341773707054447,0.0411220465984508
strict_no_event20,expanded154,p_net_delta_temperature__mean,p_net_delta_temperature,mean,0.03605961103290188,0.04323558523523369,0.04055304291427491
strict_no_event20,expanded154,p_net_supply_temperature__median,p_net_supply_temperature,median,0.0007431882417624158,0.039698201883058434,0.050900624487753364
strict_no_event20,expanded154,p_net_power_flow_ratio__last_12h_mean_minus_prev_12h_mean,p_net_power_flow_ratio,last_12h_mean_minus_prev_12h_mean,-0.02596728742687806,0.03938524993441979,0.04595581080530743
strict_no_event20,expanded154,s_hc1_supply_temperature_setpoint__median,s_hc1_supply_temperature_setpoint,median,-0.010343374280606703,0.03696100229620119,0.053940860598803236
strict_no_event20,expanded154,s_hc1_supply_temperature_error__median,s_hc1_supply_temperature_error,median,-0.029834730923463837,0.03540310346035618,0.03830274911616409
strict_no_event20,expanded154,outdoor_temperature__min,outdoor_temperature,min,0.010188750174666533,0.0332498974546019,0.0380872223685685
strict_no_event20,expanded154,p_net_return_temperature__median,p_net_return_temperature,median,0.015946310610373993,0.03299100176358542,0.039100262613877695
strict_no_event20,expanded154,p_net_meter_flow__std,p_net_meter_flow,std,-0.0049115879272237616,0.03263899409140323,0.04520087834187973
strict_no_event20,expanded154,p_net_power_flow_ratio__last_6h_mean_minus_prev_6h_mean,p_net_power_flow_ratio,last_6h_mean_minus_prev_6h_mean,0.0010752441323338107,0.03260097295449811,0.04230439217325281
strict_no_event20,expanded154,p_net_meter_heat_power__std,p_net_meter_heat_power,std,-0.01019226823665243,0.031177454064395767,0.043349459458105304
strict_no_event20,expanded154,p_net_meter_volume__min,p_net_meter_volume,min,-0.01738857733483036,0.02905399975257893,0.038003939099965175
strict_no_event20,expanded154,p_net_meter_volume__mean,p_net_meter_volume,mean,-0.017271325331907846,0.02899048530976365,0.03793724642616247
strict_no_event20,expanded154,p_net_meter_volume__median,p_net_meter_volume,median,-0.017312096328631718,0.028986469736472092,0.03792312292073367
strict_no_event20,expanded154,p_net_meter_volume__max,p_net_meter_volume,max,-0.017097322697441037,0.028958535127592,0.037897879711244
strict_no_event20,expanded154,p_net_delta_temperature__last_12h_mean_minus_prev_12h_mean,p_net_delta_temperature,last_12h_mean_minus_prev_12h_mean,-0.019372054692163965,0.020118115538484815,0.016632653937495388
strict_no_event20,expanded154,p_net_delta_temperature__median,p_net_delta_temperature,median,-0.011075411441315988,0.019404853705841003,0.02625748597419001
strict_no_event20,expanded154,p_net_power_flow_ratio__median,p_net_power_flow_ratio,median,-0.0013454207108481552,0.01789857922890472,0.028512197001648976
strict_no_event20,expanded154,outdoor_temperature__missing_rate,outdoor_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20,expanded154,p_hc1_return_temperature__missing_rate,p_hc1_return_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20,expanded154,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20,expanded154,s_hc1_supply_temperature_error__missing_rate,s_hc1_supply_temperature_error,missing_rate,0.0,0.0,0.0
strict_no_event20,expanded154,s_hc1_supply_temperature_setpoint__missing_rate,s_hc1_supply_temperature_setpoint,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__last_minus_first,s_hc1_supply_temperature,last_minus_first,-0.5183085378977166,0.5183085378977166,0.0596615205042648
strict_no_event20_no_event67,base70,p_hc1_return_temperature__std,p_hc1_return_temperature,std,0.4691855016825649,0.4691855016825649,0.1837294353161796
strict_no_event20_no_event67,base70,p_net_return_temperature__std,p_net_return_temperature,std,0.46541268356209553,0.46541268356209553,0.17837847132673115
strict_no_event20_no_event67,base70,p_net_return_temperature__min,p_net_return_temperature,min,-0.46443125792180495,0.46443125792180495,0.19644865151769167
strict_no_event20_no_event67,base70,p_net_return_temperature__last_minus_first,p_net_return_temperature,last_minus_first,-0.424768029824078,0.44329627922042636,0.32270465119355546
strict_no_event20_no_event67,base70,outdoor_temperature__max,outdoor_temperature,max,0.431445823838127,0.431445823838127,0.12843496796036835
strict_no_event20_no_event67,base70,p_net_meter_flow__min,p_net_meter_flow,min,-0.35440247312191075,0.4164444888498629,0.3325663055091342
strict_no_event20_no_event67,base70,p_hc1_return_temperature__last_minus_first,p_hc1_return_temperature,last_minus_first,-0.34257808560816094,0.4080056232413078,0.420429744309606
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__min,s_hc1_supply_temperature,min,-0.40692268436899076,0.40692268436899076,0.18123717876993464
strict_no_event20_no_event67,base70,p_net_supply_temperature__min,p_net_supply_temperature,min,-0.3973173902500791,0.3973173902500791,0.11975433751911793
strict_no_event20_no_event67,base70,outdoor_temperature__last_minus_first,outdoor_temperature,last_minus_first,0.39117425298977054,0.39117425298977054,0.2958249931748577
strict_no_event20_no_event67,base70,p_net_supply_temperature__last_minus_first,p_net_supply_temperature,last_minus_first,-0.37289305211564916,0.3829247229722669,0.2358405612057261
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__max,s_hc1_supply_temperature,max,-0.3826149668100891,0.3826149668100891,0.21396135209466535
strict_no_event20_no_event67,base70,p_net_meter_heat_power__min,p_net_meter_heat_power,min,-0.19220866165160624,0.3784578357077883,0.45126309605826076
strict_no_event20_no_event67,base70,p_hc1_return_temperature__mean,p_hc1_return_temperature,mean,0.3472271874339157,0.3472271874339157,0.0730055988639232
strict_no_event20_no_event67,base70,p_net_meter_heat_power__max,p_net_meter_heat_power,max,0.32200143834165906,0.32200143834165906,0.1570030770877719
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint,min,0.2754726404070691,0.2979998666271805,0.23723912809240214
strict_no_event20_no_event67,base70,p_hc1_return_temperature__median,p_hc1_return_temperature,median,0.24754327721526836,0.24754327721526836,0.12241756818413904
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__last_minus_first,s_hc1_supply_temperature_setpoint,last_minus_first,-0.05012951616663526,0.2444783217722785,0.38860366510725164
strict_no_event20_no_event67,base70,p_net_meter_flow__max,p_net_meter_flow,max,-0.20939640022664566,0.23399895242036384,0.2370403389169444
strict_no_event20_no_event67,base70,p_net_meter_flow__last_minus_first,p_net_meter_flow,last_minus_first,-0.22075542092026038,0.2313183102639571,0.14818289321948808
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__median,s_hc1_supply_temperature_setpoint,median,-0.2307040661725041,0.2307040661725041,0.04271912373260112
strict_no_event20_no_event67,base70,p_net_supply_temperature__std,p_net_supply_temperature,std,-0.04717079828676658,0.22709726079775594,0.3044355587030368
strict_no_event20_no_event67,base70,p_net_meter_heat_power__mean,p_net_meter_heat_power,mean,0.21159514290780063,0.21992768805630442,0.14867363209132836
strict_no_event20_no_event67,base70,p_net_meter_heat_power__last_minus_first,p_net_meter_heat_power,last_minus_first,-0.21388102958532373,0.21598602320141036,0.2516474006801383
strict_no_event20_no_event67,base70,p_net_meter_heat_power__median,p_net_meter_heat_power,median,0.19649627476618772,0.21310243216083746,0.14824142714584512
strict_no_event20_no_event67,base70,p_net_meter_flow__std,p_net_meter_flow,std,-0.15031350219314224,0.20172616156363493,0.19925914170206013
strict_no_event20_no_event67,base70,outdoor_temperature__min,outdoor_temperature,min,0.17805789308687156,0.2016199007556716,0.13558857388605494
strict_no_event20_no_event67,base70,outdoor_temperature__median,outdoor_temperature,median,-0.19822112635126474,0.19822112635126474,0.09714035301125995
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__std,s_hc1_supply_temperature_setpoint,std,-0.13379640119200858,0.193584464853844,0.16149633534634736
strict_no_event20_no_event67,base70,p_net_meter_energy__std,p_net_meter_energy,std,0.18381102616510106,0.18573957097739338,0.1173305186951193
strict_no_event20_no_event67,base70,p_net_return_temperature__max,p_net_return_temperature,max,-0.017629735503709876,0.17949316168415336,0.2598088751611237
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint,mean,0.1760301245847614,0.1760301245847614,0.1055235956874287
strict_no_event20_no_event67,base70,p_net_supply_temperature__max,p_net_supply_temperature,max,0.13011378302452686,0.17055824587143292,0.1576525781440198
strict_no_event20_no_event67,base70,p_hc1_return_temperature__min,p_hc1_return_temperature,min,-0.1324354899153035,0.16535593775544702,0.16356732890353592
strict_no_event20_no_event67,base70,p_net_meter_energy__last_minus_first,p_net_meter_energy,last_minus_first,0.14714424628024841,0.16376093981820486,0.11316441448648183
strict_no_event20_no_event67,base70,p_net_meter_volume__std,p_net_meter_volume,std,0.15718687432404269,0.16263775061074234,0.1417381220855099
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__std,s_hc1_supply_temperature,std,0.009945625454046514,0.16180381496600602,0.19197326663870237
strict_no_event20_no_event67,base70,p_net_supply_temperature__mean,p_net_supply_temperature,mean,0.14049709773669677,0.15423929678613374,0.1254976246682255
strict_no_event20_no_event67,base70,outdoor_temperature__std,outdoor_temperature,std,-0.0561250322019067,0.15315778667452495,0.19031262720483774
strict_no_event20_no_event67,base70,p_net_meter_energy__min,p_net_meter_energy,min,-0.1506310660458678,0.1506310660458678,0.07200168090012027
strict_no_event20_no_event67,base70,p_net_meter_energy__median,p_net_meter_energy,median,-0.15048146707041965,0.15048146707041965,0.07185266387031795
strict_no_event20_no_event67,base70,p_net_meter_energy__mean,p_net_meter_energy,mean,-0.15029916833694357,0.15029916833694357,0.07182721290305283
strict_no_event20_no_event67,base70,p_net_meter_energy__max,p_net_meter_energy,max,-0.14969155055887684,0.14969155055887684,0.07158385592254055
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint,max,-0.026048464009598447,0.14537232292314364,0.16690911181625914
strict_no_event20_no_event67,base70,p_net_meter_flow__mean,p_net_meter_flow,mean,0.12484543978261964,0.12484543978261964,0.12299300250060946
strict_no_event20_no_event67,base70,p_net_meter_flow__median,p_net_meter_flow,median,0.0755807300788021,0.12160800564071939,0.16311722483387192
strict_no_event20_no_event67,base70,p_hc1_return_temperature__max,p_hc1_return_temperature,max,0.07416187092767908,0.11848800939699008,0.13917055070421808
strict_no_event20_no_event67,base70,p_net_supply_temperature__median,p_net_supply_temperature,median,-0.00020931906992796567,0.11510427932799487,0.13818402372887606
strict_no_event20_no_event67,base70,p_net_meter_heat_power__std,p_net_meter_heat_power,std,-0.038918218218796555,0.11423542764168915,0.13261752288727194
strict_no_event20_no_event67,base70,p_net_meter_volume__last_minus_first,p_net_meter_volume,last_minus_first,0.0879564172376175,0.10477004558318867,0.12491912923912593
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__median,s_hc1_supply_temperature,median,-0.08018245987786869,0.10142790136239092,0.09699436824803892
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__mean,s_hc1_supply_temperature,mean,-0.1010520297153962,0.1010520297153962,0.08037655614920206
strict_no_event20_no_event67,base70,p_net_return_temperature__median,p_net_return_temperature,median,0.02894816716339262,0.09268558094001861,0.12344451820882639
strict_no_event20_no_event67,base70,p_net_return_temperature__mean,p_net_return_temperature,mean,0.04816029997052631,0.09156623016092769,0.10937614469028148
strict_no_event20_no_event67,base70,outdoor_temperature__mean,outdoor_temperature,mean,-0.026117230491176542,0.05460089170002219,0.0707530422385309
strict_no_event20_no_event67,base70,p_net_meter_volume__median,p_net_meter_volume,median,-0.035970002789761764,0.0526753929673738,0.04901478148838081
strict_no_event20_no_event67,base70,p_net_meter_volume__min,p_net_meter_volume,min,-0.03587647018696013,0.052578564535858865,0.049059116093654334
strict_no_event20_no_event67,base70,p_net_meter_volume__mean,p_net_meter_volume,mean,-0.03580908374206746,0.0525388644498059,0.04899148305761486
strict_no_event20_no_event67,base70,p_net_meter_volume__max,p_net_meter_volume,max,-0.03554247249930033,0.05225008454585036,0.048798591638219355
strict_no_event20_no_event67,base70,p_net_meter_energy__missing_rate,p_net_meter_energy,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,p_net_meter_flow__missing_rate,p_net_meter_flow,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,p_net_meter_heat_power__missing_rate,p_net_meter_heat_power,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,p_net_meter_volume__missing_rate,p_net_meter_volume,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,p_net_return_temperature__missing_rate,p_net_return_temperature,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,p_net_supply_temperature__missing_rate,p_net_supply_temperature,missing_rate,-0.021595088053551047,0.026405577687956594,0.03125173790117637
strict_no_event20_no_event67,base70,outdoor_temperature__missing_rate,outdoor_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,base70,p_hc1_return_temperature__missing_rate,p_hc1_return_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,base70,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,base70,s_hc1_supply_temperature_setpoint__missing_rate,s_hc1_supply_temperature_setpoint,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,expanded154,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap,last_1d_mean_minus_prev_6d_mean,0.6316021655920958,0.6316021655920958,0.1422785619330027
strict_no_event20_no_event67,expanded154,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature,last_6h_mean_minus_prev_6h_mean,0.6176254653555244,0.6176254653555244,0.14001689288499422
strict_no_event20_no_event67,expanded154,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_return_temperature,last_1d_mean_minus_prev_6d_mean,-0.3551250797750241,0.3551250797750241,0.06536575899637795
strict_no_event20_no_event67,expanded154,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_meter_flow,last_1d_std_minus_prev_6d_std,-0.3508564831489386,0.3508564831489386,0.080312512637695
strict_no_event20_no_event67,expanded154,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature,last_12h_mean_minus_prev_12h_mean,-0.3267918365899388,0.3267918365899388,0.08124248376736608
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_hc1_return_temperature,last_1d_mean_minus_prev_6d_mean,-0.31628519407496464,0.31628519407496464,0.13076828621119221
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature_setpoint,last_1d_mean_minus_prev_6d_mean,-0.3133361986146014,0.3133361986146014,0.07558846042901257
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature,last_1d_mean_minus_prev_6d_mean,-0.31112847613810163,0.31112847613810163,0.10182415848223814
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature,last_1d_std_minus_prev_6d_std,-0.30759554733213207,0.30759554733213207,0.16508572899349913
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__last_minus_first,p_net_supply_temperature,last_minus_first,-0.2626302608389431,0.2626302608389431,0.1262267606353512
strict_no_event20_no_event67,expanded154,p_return_gap__last_minus_first,p_return_gap,last_minus_first,0.2563647814103268,0.2563647814103268,0.09689920587550752
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_error,last_minus_first,-0.24555130722786353,0.24555130722786353,0.1303733612250998
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,p_net_supply_temperature,last_1d_mean_minus_prev_6d_mean,-0.23247432525687772,0.23247432525687772,0.0373368757973323
strict_no_event20_no_event67,expanded154,p_net_return_temperature__std,p_net_return_temperature,std,0.22550841795076582,0.22550841795076582,0.08425755849634348
strict_no_event20_no_event67,expanded154,p_net_return_temperature__min,p_net_return_temperature,min,-0.21843789767745667,0.21843789767745667,0.08824490875022517
strict_no_event20_no_event67,expanded154,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,p_net_meter_flow,last_12h_mean_minus_prev_12h_mean,-0.21821159494521797,0.21821159494521797,0.09879237658515141
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature,last_12h_mean_minus_prev_12h_mean,-0.2182012788367723,0.2182012788367723,0.04536723171066353
strict_no_event20_no_event67,expanded154,outdoor_temperature__last_minus_first,outdoor_temperature,last_minus_first,0.2087372915548696,0.2087372915548696,0.09046595864204302
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__min,p_net_supply_temperature,min,-0.19081447654953662,0.19081447654953662,0.04581337292054545
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__last_minus_first,s_hc1_supply_temperature_setpoint,last_minus_first,0.1041465545368406,0.1883220913582903,0.17997604068667544
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__last_1d_std_minus_prev_6d_std,p_net_meter_heat_power,last_1d_std_minus_prev_6d_std,-0.18820316067134263,0.18820316067134263,0.05537885957600979
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__min,s_hc1_supply_temperature,min,-0.1854001130497021,0.1854001130497021,0.045821474133248115
strict_no_event20_no_event67,expanded154,p_return_gap__last_6h_mean_minus_prev_6h_mean,p_return_gap,last_6h_mean_minus_prev_6h_mean,-0.1821431131545744,0.1821431131545744,0.04626793525209371
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature_error,last_1d_mean_minus_prev_6d_mean,0.18117005578336348,0.18117005578336348,0.03800099944149278
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__min,p_net_power_flow_ratio,min,-0.17303245558243283,0.17303245558243283,0.05482537935342504
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__last_1d_std_minus_prev_6d_std,p_net_supply_temperature,last_1d_std_minus_prev_6d_std,0.16580943943059087,0.16580943943059087,0.016853435800471668
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__last_12h_mean_minus_prev_12h_mean,s_hc1_supply_temperature,last_12h_mean_minus_prev_12h_mean,-0.16497924752521329,0.16497924752521329,0.08678806945606637
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__last_12h_mean_minus_prev_12h_mean,p_net_meter_heat_power,last_12h_mean_minus_prev_12h_mean,-0.16423317225164352,0.16423317225164352,0.08767812896475219
strict_no_event20_no_event67,expanded154,p_net_meter_flow__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow,last_1d_mean_minus_prev_6d_mean,-0.16220933048146255,0.16220933048146255,0.043465033401323
strict_no_event20_no_event67,expanded154,p_net_return_temperature__last_minus_first,p_net_return_temperature,last_minus_first,-0.16170119252505916,0.16170119252505916,0.09225111190186343
strict_no_event20_no_event67,expanded154,p_net_meter_flow__min,p_net_meter_flow,min,-0.12927534760036735,0.15757039757049757,0.15166956381375485
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__min,p_net_meter_heat_power,min,-0.09819357895070116,0.15586426042521254,0.18089348514128245
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__last_6h_mean_minus_prev_6h_mean,p_net_meter_heat_power,last_6h_mean_minus_prev_6h_mean,-0.09802650636688545,0.15572153151159368,0.1416150245455667
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__last_minus_first,p_hc1_return_temperature,last_minus_first,-0.1532166136839308,0.1532166136839308,0.12206646428678895
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__std,p_hc1_return_temperature,std,0.13231731662661184,0.15163309551011467,0.12601344349779578
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean,s_hc1_supply_temperature_error,last_6h_mean_minus_prev_6h_mean,-0.12670040744102468,0.14620030866612174,0.12522046895047378
strict_no_event20_no_event67,expanded154,p_return_gap__max,p_return_gap,max,0.14307837420265054,0.14307837420265054,0.040813945840136055
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__last_minus_first,p_net_delta_temperature,last_minus_first,-0.09587548516219659,0.14108001144209892,0.1380972404397611
strict_no_event20_no_event67,expanded154,p_return_gap__mean,p_return_gap,mean,0.13951976650098163,0.13951976650098163,0.03971699331600263
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__last_6h_mean_minus_prev_6h_mean,p_hc1_return_temperature,last_6h_mean_minus_prev_6h_mean,-0.13898134980015295,0.13898134980015295,0.04520915131151836
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__last_minus_first,p_net_power_flow_ratio,last_minus_first,-0.12342849983520732,0.13843910254036282,0.09701853742933063
strict_no_event20_no_event67,expanded154,p_return_gap__min,p_return_gap,min,0.10327160205203087,0.13519403010679618,0.13941210274289584
strict_no_event20_no_event67,expanded154,p_net_meter_volume__last_6h_mean_minus_prev_6h_mean,p_net_meter_volume,last_6h_mean_minus_prev_6h_mean,-0.1324667325753698,0.1324667325753698,0.0715007120863986
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__max,s_hc1_supply_temperature_error,max,0.1167341829291354,0.1323118445713794,0.13037305760806867
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__last_minus_first,s_hc1_supply_temperature,last_minus_first,-0.13130137426396432,0.13130137426396432,0.09040623451857865
strict_no_event20_no_event67,expanded154,outdoor_temperature__max,outdoor_temperature,max,0.12909448381131122,0.12909448381131122,0.07116389668648469
strict_no_event20_no_event67,expanded154,p_return_gap__last_12h_mean_minus_prev_12h_mean,p_return_gap,last_12h_mean_minus_prev_12h_mean,-0.12790484083250786,0.12790484083250786,0.11250133587141027
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__last_1d_std_minus_prev_6d_std,p_net_delta_temperature,last_1d_std_minus_prev_6d_std,0.11622685302156659,0.12623735102612652,0.1035304542182152
