evaluation_scope,feature_set,model,threshold,rows,normal_rows,pre_event_rows,balanced_accuracy,precision,recall,f1,normal_fpr,tn,fp,fn,tp
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,86,49,37,0.5,0.0,0.0,0.0,0.0,49,0,37,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,86,49,37,0.5,0.0,0.0,0.0,0.0,49,0,37,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,86,49,37,0.5,0.0,0.0,0.0,0.0,49,0,37,0
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,86,49,37,0.5206839492553779,0.44155844155844154,0.918918918918919,0.5964912280701754,0.8775510204081632,6,43,3,34
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,86,49,37,0.5460562603419746,0.4857142857142857,0.4594594594594595,0.4722222222222222,0.3673469387755102,31,18,20,17
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,86,49,37,0.5303364589078875,0.75,0.08108108108108109,0.14634146341463414,0.02040816326530612,48,1,34,3
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,86,49,37,0.5719801434087148,0.47692307692307695,0.8378378378378378,0.6078431372549019,0.6938775510204082,15,34,6,31
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,86,49,37,0.5595697738554881,0.5,0.4864864864864865,0.4931506849315068,0.3673469387755102,31,18,19,18
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,86,49,37,0.570876999448428,0.8571428571428571,0.16216216216216217,0.2727272727272727,0.02040816326530612,48,1,31,6
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,86,49,37,0.5557087699944843,0.4791666666666667,0.6216216216216216,0.5411764705882353,0.5102040816326531,24,25,14,23
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,86,49,37,0.5799779371207943,0.5294117647058824,0.4864864864864865,0.5070422535211268,0.32653061224489793,33,16,19,18
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,86,49,37,0.5295091009376725,0.48,0.32432432432432434,0.3870967741935484,0.2653061224489796,36,13,25,12
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,86,49,37,0.5628792057363485,0.5,0.5135135135135135,0.5066666666666667,0.3877551020408163,30,19,18,19
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,86,49,37,0.5631549917264203,0.5161290322580645,0.43243243243243246,0.47058823529411764,0.30612244897959184,34,15,21,16
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,86,49,37,0.580253723110866,0.5555555555555556,0.40540540540540543,0.46875,0.24489795918367346,37,12,22,15
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,86,49,37,0.6643684500827358,0.5952380952380952,0.6756756756756757,0.6329113924050633,0.3469387755102041,32,17,12,25
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,86,49,37,0.684776613348042,0.625,0.6756756756756757,0.6493506493506493,0.30612244897959184,34,15,12,25
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,86,49,37,0.6577495863210149,0.6052631578947368,0.6216216216216216,0.6133333333333333,0.30612244897959184,34,15,14,23
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,86,49,37,0.6161059018201875,0.5079365079365079,0.8648648648648649,0.64,0.6326530612244898,18,31,5,32
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,86,49,37,0.5019305019305019,0.43243243243243246,0.43243243243243246,0.43243243243243246,0.42857142857142855,28,21,21,16
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,86,49,37,0.5874241588527302,0.6470588235294118,0.2972972972972973,0.4074074074074074,0.12244897959183673,43,6,26,11
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,86,49,37,0.5992829564258135,0.5,0.8108108108108109,0.6185567010309279,0.6122448979591837,19,30,7,30
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,86,49,37,0.49172642029784885,0.42105263157894735,0.43243243243243246,0.4266666666666667,0.4489795918367347,27,22,21,16
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,86,49,37,0.5772200772200772,0.6111111111111112,0.2972972972972973,0.4,0.14285714285714285,42,7,26,11
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,86,49,37,0.5557087699944843,0.4791666666666667,0.6216216216216216,0.5411764705882353,0.5102040816326531,24,25,14,23
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,86,49,37,0.555984555984556,0.4878048780487805,0.5405405405405406,0.5128205128205128,0.42857142857142855,28,21,17,20
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,86,49,37,0.5124103695532267,0.4482758620689655,0.35135135135135137,0.3939393939393939,0.32653061224489793,33,16,24,13
