evaluation_scope,feature_set,model,threshold,rows,normal_rows,pre_event_rows,balanced_accuracy,precision,recall,f1,normal_fpr,tn,fp,fn,tp
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,54,30,24,0.5,0.4444444444444444,0.16666666666666666,0.24242424242424243,0.16666666666666666,25,5,20,4
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,54,30,24,0.6125,0.7777777777777778,0.2916666666666667,0.42424242424242425,0.06666666666666667,28,2,17,7
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,54,30,24,0.5041666666666667,0.5,0.041666666666666664,0.07692307692307693,0.03333333333333333,29,1,23,1
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,54,30,24,0.5041666666666667,0.5,0.041666666666666664,0.07692307692307693,0.03333333333333333,29,1,23,1
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,54,30,24,0.4875,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.06666666666666667,28,2,23,1
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,112,65,47,0.5,0.0,0.0,0.0,0.0,65,0,47,0
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,112,65,47,0.6063829787234043,1.0,0.2127659574468085,0.3508771929824561,0.0,65,0,37,10
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,112,65,47,0.6518821603927987,0.9375,0.3191489361702128,0.47619047619047616,0.015384615384615385,64,1,32,15
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,112,65,47,0.804909983633388,0.8461538461538461,0.7021276595744681,0.7674418604651163,0.09230769230769231,59,6,14,33
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,112,65,47,0.8155482815057283,0.85,0.723404255319149,0.7816091954022989,0.09230769230769231,59,6,13,34
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,112,65,47,0.7759410801963993,0.8157894736842105,0.6595744680851063,0.7294117647058823,0.1076923076923077,58,7,16,31
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,112,65,47,0.7777414075286415,0.8787878787878788,0.6170212765957447,0.725,0.06153846153846154,61,4,18,29
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,112,65,47,0.7700490998363339,0.8529411764705882,0.6170212765957447,0.7160493827160493,0.07692307692307693,60,5,18,29
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,112,65,47,0.8232405891980361,0.8717948717948718,0.723404255319149,0.7906976744186046,0.07692307692307693,60,5,13,34
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,112,65,47,0.5,0.0,0.0,0.0,0.0,65,0,47,0
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,112,65,47,0.5271685761047463,0.6666666666666666,0.0851063829787234,0.1509433962264151,0.03076923076923077,63,2,43,4
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,112,65,47,0.5939443535188216,0.7857142857142857,0.23404255319148937,0.36065573770491804,0.046153846153846156,62,3,36,11
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,112,65,47,0.6193126022913257,0.68,0.3617021276595745,0.4722222222222222,0.12307692307692308,57,8,30,17
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,112,65,47,0.6381342062193126,0.5909090909090909,0.5531914893617021,0.5714285714285714,0.27692307692307694,47,18,21,26
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,112,65,47,0.5405891980360066,0.475,0.40425531914893614,0.4367816091954023,0.3230769230769231,44,21,28,19
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,112,65,47,0.6104746317512275,0.7368421052631579,0.2978723404255319,0.42424242424242425,0.07692307692307693,60,5,33,14
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,112,65,47,0.5921440261865794,0.6842105263157895,0.2765957446808511,0.3939393939393939,0.09230769230769231,59,6,34,13
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,112,65,47,0.6405891980360066,0.7037037037037037,0.40425531914893614,0.5135135135135135,0.12307692307692308,57,8,28,19
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,112,65,47,0.5,0.0,0.0,0.0,0.0,65,0,47,0
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,112,65,47,0.5165302782324059,0.6,0.06382978723404255,0.11538461538461539,0.03076923076923077,63,2,44,3
