evaluation_scope,feature_set,model,threshold,actual,predicted,count
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.6,1,0,24
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.6,1,1,0
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,0,0,21
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,0,1,9
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,1,0,18
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,1,1,6
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,0,0,22
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,0,1,8
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,1,0,19
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,1,1,5
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,0,0,25
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,0,1,5
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,1,0,20
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,1,1,4
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,0,0,24
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,0,1,6
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,1,0,15
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,1,1,9
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,0,0,28
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,0,1,2
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,1,0,15
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,1,1,9
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,0,0,28
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,0,1,2
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,1,0,17
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,1,1,7
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,0,0,4
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,0,1,26
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,1,0,0
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,1,1,24
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,0,0,23
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,0,1,7
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,1,0,12
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,1,1,12
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,0,0,29
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,0,1,1
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,1,0,23
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,1,1,1
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,0,0,3
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,0,1,27
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,1,0,0
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,1,1,24
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,0,0,24
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,0,1,6
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,1,0,12
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,1,1,12
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,0,0,29
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,0,1,1
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,1,0,23
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,1,1,1
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,0,0,25
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,0,1,5
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,1,0,22
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,1,1,2
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,0,0,28
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,0,1,2
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,1,0,22
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,1,1,2
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,0,0,28
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,0,1,2
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,1,0,23
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,1,1,1
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,0,0,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,0,1,0
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,1,0,47
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,1,1,0
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,0,0,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,0,1,0
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,1,0,47
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,1,1,0
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,0,0,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,0,1,0
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,1,0,47
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,1,1,0
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,0,0,19
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,0,1,46
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,1,0,0
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,1,1,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,0,0,59
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,0,1,6
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,1,0,15
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,1,1,32
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,0,0,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,0,1,0
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,1,0,37
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,1,1,10
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,0,0,31
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,0,1,34
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,1,0,1
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,1,1,46
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,0,0,59
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,0,1,6
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,1,0,15
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,1,1,32
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,0,0,64
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,0,1,1
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,1,0,32
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,1,1,15
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,0,0,54
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,0,1,11
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,1,0,6
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,1,1,41
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,0,0,57
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,0,1,8
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,1,0,6
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,1,1,41
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,0,0,59
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,0,1,6
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,1,0,14
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,1,1,33
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,0,0,57
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,0,1,8
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,1,0,6
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,1,1,41
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,0,0,58
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,0,1,7
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,1,0,8
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,1,1,39
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,0,0,59
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,0,1,6
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,1,0,13
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,1,1,34
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,0,0,49
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,0,1,16
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,1,0,8
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,1,1,39
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,0,0,57
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,0,1,8
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,1,0,8
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,1,1,39
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,0,0,58
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,0,1,7
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,1,0,16
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,1,1,31
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,0,0,47
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,0,1,18
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,1,0,3
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,1,1,44
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,0,0,57
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,0,1,8
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,1,0,9
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,1,1,38
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,0,0,61
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,0,1,4
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,1,0,18
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,1,1,29
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,0,0,47
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,0,1,18
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,1,0,3
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,1,1,44
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,0,0,56
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,0,1,9
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,1,0,10
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,1,1,37
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,0,0,60
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,0,1,5
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,1,0,18
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,1,1,29
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,0,0,57
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,0,1,8
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,1,0,6
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,1,1,41
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,0,0,59
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,0,1,6
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,1,0,11
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,1,1,36
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,0,0,60
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,0,1,5
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,1,0,13
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,1,1,34
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,0,0,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,0,1,0
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,1,0,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,1,1,0
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,0,0,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,0,1,0
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,1,0,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,1,1,0
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,0,0,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,0,1,0
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,1,0,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,1,1,0
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,0,0,6
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,0,1,59
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,1,0,3
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,1,1,44
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,0,0,45
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,0,1,20
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,1,0,27
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,1,1,20
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,0,0,63
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,0,1,2
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,1,0,43
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,1,1,4
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,0,0,17
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,0,1,48
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,1,0,10
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,1,1,37
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,0,0,44
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,0,1,21
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,1,0,25
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,1,1,22
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,0,0,62
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,0,1,3
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,1,0,36
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,1,1,11
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,0,0,32
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,0,1,33
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,1,0,20
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,1,1,27
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,0,0,49
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,0,1,16
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,1,0,24
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,1,1,23
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,0,0,57
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,0,1,8
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,1,0,30
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,1,1,17
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,0,0,35
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,0,1,30
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,1,0,18
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,1,1,29
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,0,0,42
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,0,1,23
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,1,0,21
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,1,1,26
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,0,0,47
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,0,1,18
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,1,0,21
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,1,1,26
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,0,0,32
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,0,1,33
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,1,0,18
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,1,1,29
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,0,0,37
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,0,1,28
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,1,0,25
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,1,1,22
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,0,0,44
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,0,1,21
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,1,0,28
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,1,1,19
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,0,0,16
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,0,1,49
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,1,0,9
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,1,1,38
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,0,0,45
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,0,1,20
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,1,0,24
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,1,1,23
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,0,0,60
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,0,1,5
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,1,0,33
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,1,1,14
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,0,0,23
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,0,1,42
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,1,0,13
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,1,1,34
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,0,0,48
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,0,1,17
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,1,0,23
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,1,1,24
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,0,0,59
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,0,1,6
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,1,0,34
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,1,1,13
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,0,0,37
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,0,1,28
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,1,0,19
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,1,1,28
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,0,0,49
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,0,1,16
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,1,0,24
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,1,1,23
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,0,0,57
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,0,1,8
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,1,0,28
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.6,1,1,19
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,0,0,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,0,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,1,0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.4,1,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,0,0,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,0,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,1,0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.5,1,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,0,0,65
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,0,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,1,0,47
Pooled_M1_M2_group_CV,standard_common_plus_system,dummy_most_frequent,0.6,1,1,0
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,0,0,3
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,0,1,62
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,1,0,3
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.4,1,1,44
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,0,0,44
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,0,1,21
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,1,0,22
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.5,1,1,25
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,0,0,63
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,0,1,2
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,1,0,44
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth3,0.6,1,1,3
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,0,0,13
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,0,1,52
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,1,0,10
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.4,1,1,37
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,0,0,41
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,0,1,24
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,1,0,23
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.5,1,1,24
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,0,0,64
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,0,1,1
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,1,0,41
Pooled_M1_M2_group_CV,standard_common_plus_system,extra_trees_depth5,0.6,1,1,6
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,0,0,35
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,0,1,30
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,1,0,21
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.4,1,1,26
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,0,0,46
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,0,1,19
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,1,0,25
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.5,1,1,22
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,0,0,56
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,0,1,9
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,1,0,29
Pooled_M1_M2_group_CV,standard_common_plus_system,hist_gradient_boosting,0.6,1,1,18
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,0,0,37
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,0,1,28
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,1,0,19
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.4,1,1,28
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,0,0,44
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,0,1,21
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,1,0,21
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.5,1,1,26
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,0,0,48
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,0,1,17
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,1,0,22
Pooled_M1_M2_group_CV,standard_common_plus_system,lightgbm_depth3,0.6,1,1,25
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,0,0,31
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,0,1,34
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,1,0,20
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.4,1,1,27
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,0,0,36
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,0,1,29
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,1,0,23
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.5,1,1,24
